epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,1725.75,0.22141,0.18741,0.18744,0.81086,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99021,0.14015,0.13406,0.13167,0.77395,0.00105638,0.00105638,0.00105638
39,1770.89,0.21953,0.18863,0.18521,0.80566,0.99932,1,0.995,0.99475,0.99932,1,0.995,0.99108,0.12779,0.12771,0.1251,0.77194,0.00103987,0.00103987,0.00103987
40,1816.17,0.2152,0.18331,0.17996,0.79977,0.99918,1,0.995,0.995,0.99918,1,0.995,0.99173,0.13554,0.12883,0.13072,0.77219,0.00102337,0.00102337,0.00102337
41,1861.67,0.20894,0.1774,0.17862,0.80003,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99119,0.12639,0.12663,0.12322,0.77205,0.00100687,0.00100687,0.00100687
42,1907.04,0.21237,0.19012,0.1785,0.80318,0.9973,0.99979,0.995,0.99482,0.9973,0.99979,0.995,0.98906,0.13344,0.13288,0.12802,0.77359,0.000990365,0.000990365,0.000990365
43,1952.17,0.21276,0.18164,0.18316,0.80503,0.99925,1,0.995,0.995,0.99925,1,0.995,0.9925,0.12866,0.12599,0.12974,0.77092,0.000973861,0.000973861,0.000973861
44,1997.68,0.2044,0.17844,0.1756,0.80584,0.99931,1,0.995,0.99479,0.99931,1,0.995,0.99165,0.11919,0.12629,0.1139,0.77051,0.000957358,0.000957358,0.000957358
45,2042.71,0.22002,0.18814,0.18107,0.80938,0.99963,1,0.995,0.995,0.99963,1,0.995,0.99284,0.1523,0.12942,0.12949,0.77514,0.000940855,0.000940855,0.000940855
46,2088.18,0.2122,0.17736,0.17274,0.80268,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99102,0.12292,0.12368,0.12248,0.7711,0.000924352,0.000924352,0.000924352
47,2133.93,0.20167,0.17848,0.16892,0.80298,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98859,0.12171,0.12086,0.12142,0.77028,0.000907848,0.000907848,0.000907848
48,2179.25,0.20421,0.17602,0.17071,0.79968,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99106,0.1214,0.11653,0.12194,0.77148,0.000891345,0.000891345,0.000891345
49,2224.72,0.20313,0.18051,0.17085,0.79926,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99191,0.12269,0.12348,0.11869,0.77093,0.000874842,0.000874842,0.000874842
50,2269.97,0.19867,0.1781,0.16685,0.79955,0.99929,1,0.995,0.995,0.99929,1,0.995,0.9914,0.12518,0.12369,0.11269,0.77122,0.000858338,0.000858338,0.000858338
51,2315.01,0.19787,0.17967,0.16843,0.80295,0.99889,1,0.995,0.99465,0.99889,1,0.995,0.99071,0.11402,0.11953,0.10802,0.77064,0.000841835,0.000841835,0.000841835
52,2360.53,0.2037,0.19096,0.16565,0.80248,0.99922,1,0.995,0.995,0.99922,1,0.995,0.99146,0.11512,0.12029,0.11472,0.76944,0.000825332,0.000825332,0.000825332
53,2407.47,0.20218,0.17915,0.16542,0.80418,0.99925,1,0.995,0.995,0.99925,1,0.995,0.99046,0.11898,0.11771,0.12047,0.77059,0.000808828,0.000808828,0.000808828
54,2455.32,0.20143,0.18299,0.1655,0.80807,0.99924,1,0.995,0.995,0.99924,1,0.995,0.99093,0.10981,0.12133,0.10397,0.76992,0.000792325,0.000792325,0.000792325
55,2503.88,0.1983,0.18855,0.164,0.79874,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99169,0.12672,0.1328,0.11331,0.7709,0.000775822,0.000775822,0.000775822
56,2550.17,0.19272,0.18344,0.15958,0.79978,0.99929,1,0.995,0.9949,0.99929,1,0.995,0.99029,0.10882,0.117,0.10318,0.7686,0.000759318,0.000759318,0.000759318
57,2596.13,0.18916,0.18042,0.1629,0.79764,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99119,0.1099,0.11773,0.10214,0.76933,0.000742815,0.000742815,0.000742815
58,2641.89,0.19589,0.17694,0.16684,0.80336,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99162,0.10511,0.11877,0.10385,0.76864,0.000726312,0.000726312,0.000726312
59,2687.55,0.18895,0.18757,0.15414,0.79769,0.99927,1,0.995,0.995,0.99927,1,0.995,0.99086,0.11629,0.12329,0.10247,0.77014,0.000709809,0.000709809,0.000709809
60,2733.2,0.19227,0.17821,0.15893,0.80041,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99097,0.10774,0.12413,0.1013,0.76886,0.000693305,0.000693305,0.000693305
61,2778.41,0.19269,0.17837,0.16118,0.7962,0.99929,1,0.995,0.99487,0.99929,1,0.995,0.98995,0.12404,0.12106,0.11137,0.77043,0.000676802,0.000676802,0.000676802
62,2823.95,0.19058,0.18091,0.15732,0.80579,0.99935,1,0.995,0.995,0.99935,1,0.995,0.991,0.10937,0.12069,0.10272,0.76932,0.000660299,0.000660299,0.000660299
63,2869.29,0.18618,0.17276,0.15326,0.79957,0.99956,1,0.995,0.995,0.99956,1,0.995,0.99053,0.10667,0.11705,0.10129,0.76896,0.000643795,0.000643795,0.000643795
64,2914.64,0.18471,0.18114,0.15446,0.80458,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99202,0.10634,0.12776,0.10396,0.76817,0.000627292,0.000627292,0.000627292
65,2959.98,0.17583,0.17064,0.14199,0.79898,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99066,0.10124,0.11874,0.09593,0.76851,0.000610789,0.000610789,0.000610789
66,3005.44,0.17848,0.17369,0.14562,0.8008,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99036,0.10557,0.11983,0.10057,0.76813,0.000594286,0.000594286,0.000594286
67,3050.68,0.18269,0.17775,0.14723,0.7989,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99088,0.10549,0.11652,0.09877,0.76875,0.000577782,0.000577782,0.000577782
68,3095.87,0.18314,0.17264,0.14581,0.80563,0.99932,1,0.995,0.995,0.99932,1,0.995,0.9914,0.1031,0.11744,0.09856,0.76855,0.000561279,0.000561279,0.000561279
69,3141.2,0.18202,0.17037,0.14756,0.80047,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99164,0.10409,0.12005,0.09819,0.76832,0.000544776,0.000544776,0.000544776
70,3186.95,0.17258,0.16468,0.1405,0.80033,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99157,0.1023,0.11906,0.09283,0.76818,0.000528272,0.000528272,0.000528272
71,3232.34,0.17448,0.16121,0.14154,0.8001,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99122,0.10178,0.11695,0.09418,0.76782,0.000511769,0.000511769,0.000511769
72,3277.77,0.17321,0.17186,0.13755,0.79683,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99094,0.10022,0.11667,0.09416,0.76729,0.000495266,0.000495266,0.000495266
73,3323.6,0.17794,0.17097,0.14128,0.79711,0.99937,1,0.995,0.995,0.99937,1,0.995,0.9926,0.10419,0.12298,0.0922,0.76764,0.000478762,0.000478762,0.000478762
74,3369.17,0.17901,0.17534,0.14144,0.80358,0.99967,1,0.995,0.995,0.99967,1,0.995,0.9909,0.10522,0.11806,0.09594,0.76865,0.000462259,0.000462259,0.000462259
75,3414.91,0.171,0.17155,0.13463,0.80016,0.99969,1,0.995,0.995,0.99969,1,0.995,0.99212,0.09822,0.11764,0.08524,0.76769,0.000445756,0.000445756,0.000445756
76,3460.31,0.17324,0.17165,0.1368,0.80217,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99155,0.09544,0.1178,0.09508,0.76803,0.000429253,0.000429253,0.000429253
77,3505.87,0.16656,0.16711,0.13481,0.79537,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99121,0.10067,0.11543,0.08746,0.76767,0.000412749,0.000412749,0.000412749
78,3551.49,0.171,0.1612,0.13525,0.79908,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99135,0.09222,0.11476,0.08366,0.76708,0.000396246,0.000396246,0.000396246
79,3597.11,0.174,0.16808,0.13911,0.80209,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99111,0.10059,0.12159,0.09126,0.76739,0.000379743,0.000379743,0.000379743
80,3642.37,0.17302,0.17231,0.13762,0.80385,0.99935,1,0.995,0.995,0.99935,1,0.995,0.9918,0.09528,0.11623,0.08898,0.76803,0.000363239,0.000363239,0.000363239
81,3688.03,0.16708,0.1636,0.13478,0.80322,1,1,0.995,0.995,1,1,0.995,0.99179,0.09315,0.11582,0.08859,0.76724,0.000346736,0.000346736,0.000346736
82,3733.88,0.16351,0.16598,0.13191,0.79577,0.99937,1,0.995,0.995,0.99937,1,0.995,0.992,0.09206,0.11875,0.082,0.76692,0.000330233,0.000330233,0.000330233
83,3779.15,0.16099,0.16274,0.12917,0.7975,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99137,0.09203,0.11667,0.08387,0.76722,0.000313729,0.000313729,0.000313729
84,3824.34,0.16371,0.16027,0.12922,0.79894,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99182,0.09279,0.11904,0.08504,0.7675,0.000297226,0.000297226,0.000297226
85,3869.97,0.1609,0.16642,0.12946,0.79548,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99177,0.09332,0.11521,0.08689,0.76716,0.000280723,0.000280723,0.000280723
86,3915.45,0.16057,0.16828,0.1272,0.79048,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99187,0.08831,0.11517,0.08203,0.76671,0.00026422,0.00026422,0.00026422
87,3960.99,0.15844,0.16496,0.12535,0.79337,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99119,0.0892,0.11389,0.07915,0.76681,0.000247716,0.000247716,0.000247716
88,4006.26,0.16067,0.1654,0.12556,0.7993,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99194,0.09289,0.11898,0.08355,0.76739,0.000231213,0.000231213,0.000231213
89,4051.7,0.15571,0.16343,0.11975,0.79563,0.99971,1,0.995,0.995,0.99971,1,0.995,0.99165,0.08609,0.11449,0.07759,0.76681,0.00021471,0.00021471,0.00021471
90,4097.25,0.15547,0.16372,0.12189,0.79611,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99137,0.08495,0.11227,0.07621,0.76682,0.000198206,0.000198206,0.000198206
91,4170.25,0.11701,0.14237,0.10262,0.77273,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99096,0.08859,0.11719,0.07995,0.76628,0.000181703,0.000181703,0.000181703
92,4212.7,0.11481,0.13946,0.1005,0.76452,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99118,0.08556,0.11496,0.07659,0.76644,0.0001652,0.0001652,0.0001652
93,4256.12,0.11341,0.14035,0.09786,0.76525,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99122,0.08862,0.11496,0.08092,0.76696,0.000148696,0.000148696,0.000148696
94,4300.6,0.11167,0.13663,0.09695,0.76865,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99177,0.08478,0.11217,0.07593,0.76606,0.000132193,0.000132193,0.000132193
95,4344.98,0.10822,0.13902,0.09399,0.76679,1,1,0.995,0.995,1,1,0.995,0.99084,0.08498,0.11361,0.07317,0.76625,0.00011569,0.00011569,0.00011569
96,4389.38,0.10764,0.1379,0.09064,0.76653,1,1,0.995,0.995,1,1,0.995,0.99068,0.0847,0.11333,0.07184,0.76579,9.91865e-05,9.91865e-05,9.91865e-05
97,4434.18,0.10545,0.13877,0.09076,0.76522,1,1,0.995,0.995,1,1,0.995,0.99041,0.08324,0.1134,0.07277,0.76606,8.26832e-05,8.26832e-05,8.26832e-05
98,4479.18,0.10534,0.13574,0.08949,0.76283,1,1,0.995,0.995,1,1,0.995,0.99082,0.08065,0.11322,0.07081,0.76591,6.61799e-05,6.61799e-05,6.61799e-05
99,4524.05,0.10262,0.13721,0.08741,0.76294,1,1,0.995,0.995,1,1,0.995,0.99152,0.08072,0.11332,0.06893,0.76585,4.96766e-05,4.96766e-05,4.96766e-05
100,4569.06,0.10059,0.13568,0.08566,0.76344,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99116,0.08099,0.11332,0.06822,0.76589,3.31733e-05,3.31733e-05,3.31733e-05
