epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,786.78,0.23761,0.20582,0.20638,0.81037,0.9992,1,0.995,0.995,0.9992,1,0.995,0.98914,0.14305,0.12733,0.13652,0.7748,0.00123791,0.00123791,0.00123791
28,816.411,0.23939,0.20777,0.20908,0.80805,0.99931,1,0.995,0.9934,0.99931,1,0.995,0.98902,0.16428,0.13575,0.14935,0.77592,0.00122141,0.00122141,0.00122141
29,846.282,0.23586,0.20095,0.20572,0.80777,0.99933,1,0.995,0.9944,0.99933,1,0.995,0.98514,0.15283,0.12807,0.14822,0.77612,0.00120491,0.00120491,0.00120491
30,876.33,0.23747,0.20048,0.21343,0.8141,0.9992,1,0.995,0.995,0.9992,1,0.995,0.98792,0.16962,0.13232,0.15576,0.77803,0.0011884,0.0011884,0.0011884
31,906.334,0.23633,0.19803,0.20431,0.81299,0.9993,1,0.995,0.9943,0.9993,1,0.995,0.9907,0.14596,0.13286,0.13408,0.77561,0.0011719,0.0011719,0.0011719
32,936.3,0.23477,0.18941,0.20607,0.80292,0.99884,1,0.995,0.9947,0.99884,1,0.995,0.98914,0.15545,0.1313,0.15184,0.7769,0.0011554,0.0011554,0.0011554
33,965.833,0.22922,0.19929,0.1997,0.80848,0.99924,1,0.995,0.99431,0.99924,1,0.995,0.98942,0.13413,0.1331,0.1284,0.77225,0.00113889,0.00113889,0.00113889
34,995.873,0.23593,0.2154,0.20224,0.80992,0.99924,1,0.995,0.99437,0.99924,1,0.995,0.98645,0.13408,0.15383,0.12781,0.77202,0.00112239,0.00112239,0.00112239
35,1025.94,0.22557,0.20424,0.198,0.80851,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99124,0.13994,0.13862,0.13163,0.77365,0.00110589,0.00110589,0.00110589
36,1055.54,0.23068,0.19872,0.19574,0.80539,0.99913,1,0.995,0.99487,0.99913,1,0.995,0.99012,0.14774,0.1333,0.14058,0.77435,0.00108938,0.00108938,0.00108938
37,1085.87,0.23081,0.20097,0.19623,0.81404,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99192,0.12419,0.128,0.12709,0.77246,0.00107288,0.00107288,0.00107288
38,1116.13,0.22231,0.19176,0.19071,0.81082,0.99929,1,0.995,0.99458,0.99929,1,0.995,0.99022,0.13755,0.13096,0.13285,0.77445,0.00105638,0.00105638,0.00105638
39,1146.13,0.22218,0.19724,0.18805,0.80552,0.99925,1,0.995,0.995,0.99925,1,0.995,0.98971,0.13125,0.12492,0.12507,0.772,0.00103987,0.00103987,0.00103987
40,1175.95,0.21565,0.18972,0.18158,0.80101,0.99934,1,0.995,0.995,0.99934,1,0.995,0.9906,0.1328,0.13862,0.12898,0.77273,0.00102337,0.00102337,0.00102337
41,1206.16,0.2134,0.18606,0.18024,0.80063,0.99918,1,0.995,0.995,0.99918,1,0.995,0.99054,0.1235,0.13186,0.1192,0.77112,0.00100687,0.00100687,0.00100687
42,1235.96,0.21675,0.19484,0.17941,0.80438,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98954,0.1359,0.13876,0.12527,0.77315,0.000990365,0.000990365,0.000990365
43,1265.82,0.21811,0.18706,0.18503,0.8051,0.99911,1,0.995,0.995,0.99911,1,0.995,0.98995,0.12577,0.12084,0.12126,0.77262,0.000973861,0.000973861,0.000973861
44,1296.03,0.21401,0.18799,0.18037,0.80713,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99303,0.12895,0.12982,0.12333,0.77242,0.000957358,0.000957358,0.000957358
45,1326.26,0.22131,0.19615,0.19392,0.81075,0.99928,1,0.995,0.99449,0.99928,1,0.995,0.99214,0.17575,0.12761,0.14166,0.7783,0.000940855,0.000940855,0.000940855
46,1356.38,0.21696,0.1896,0.18237,0.80267,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99093,0.12673,0.12556,0.12278,0.77141,0.000924352,0.000924352,0.000924352
47,1386.3,0.2147,0.1845,0.17502,0.80456,0.99917,1,0.995,0.995,0.99917,1,0.995,0.98997,0.13103,0.12597,0.12393,0.77179,0.000907848,0.000907848,0.000907848
48,1416.1,0.21429,0.1835,0.17726,0.80124,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99167,0.1271,0.12218,0.12386,0.77197,0.000891345,0.000891345,0.000891345
49,1445.87,0.20842,0.18753,0.17925,0.80047,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99108,0.12836,0.1312,0.13001,0.77174,0.000874842,0.000874842,0.000874842
50,1475.98,0.21154,0.18741,0.1766,0.80246,0.99927,1,0.995,0.995,0.99927,1,0.995,0.98655,0.13289,0.12657,0.13286,0.77358,0.000858338,0.000858338,0.000858338
51,1505.51,0.21029,0.18614,0.17685,0.80472,0.99914,1,0.995,0.995,0.99914,1,0.995,0.98981,0.12384,0.12701,0.11447,0.77108,0.000841835,0.000841835,0.000841835
52,1535.59,0.20995,0.20204,0.17418,0.80436,0.99926,1,0.995,0.995,0.99926,1,0.995,0.98947,0.12604,0.12518,0.11934,0.77217,0.000825332,0.000825332,0.000825332
53,1565.42,0.20329,0.18705,0.16586,0.80381,0.99932,1,0.995,0.995,0.99932,1,0.995,0.9885,0.11834,0.12145,0.10743,0.77052,0.000808828,0.000808828,0.000808828
54,1595.99,0.20482,0.18864,0.16656,0.80762,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99138,0.10818,0.12668,0.10221,0.77026,0.000792325,0.000792325,0.000792325
55,1625.88,0.202,0.18908,0.16698,0.79847,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99181,0.12147,0.12979,0.10831,0.7693,0.000775822,0.000775822,0.000775822
56,1656.28,0.19417,0.19653,0.16195,0.8002,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99122,0.11733,0.12205,0.10831,0.77082,0.000759318,0.000759318,0.000759318
57,1686.31,0.19995,0.18762,0.16525,0.79882,0.99969,1,0.995,0.995,0.99969,1,0.995,0.99158,0.11964,0.1232,0.1148,0.77059,0.000742815,0.000742815,0.000742815
58,1716.33,0.19933,0.18374,0.1667,0.80404,0.9993,1,0.995,0.995,0.9993,1,0.995,0.9924,0.11258,0.12172,0.10814,0.76939,0.000726312,0.000726312,0.000726312
59,1746.22,0.19584,0.19273,0.17091,0.79814,0.99934,1,0.995,0.995,0.99934,1,0.995,0.9908,0.10847,0.12228,0.09865,0.7698,0.000709809,0.000709809,0.000709809
60,1776.05,0.2,0.18315,0.16964,0.80193,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98851,0.1124,0.12586,0.11073,0.77041,0.000693305,0.000693305,0.000693305
61,1806,0.20046,0.18555,0.16687,0.7983,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99059,0.12609,0.13563,0.12502,0.77276,0.000676802,0.000676802,0.000676802
62,1836.2,0.19394,0.18724,0.15935,0.80539,0.99926,1,0.995,0.995,0.99926,1,0.995,0.98961,0.10382,0.12398,0.10408,0.76909,0.000660299,0.000660299,0.000660299
63,1866.13,0.19299,0.17754,0.15734,0.79997,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99008,0.10147,0.12427,0.09411,0.76851,0.000643795,0.000643795,0.000643795
64,1896.18,0.19059,0.18582,0.15725,0.80494,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98931,0.11098,0.12844,0.09829,0.76969,0.000627292,0.000627292,0.000627292
65,1926.23,0.18528,0.17572,0.1495,0.80115,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99111,0.11058,0.12225,0.09362,0.76974,0.000610789,0.000610789,0.000610789
66,1955.99,0.18336,0.18184,0.1517,0.80176,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99121,0.10707,0.12003,0.10053,0.76934,0.000594286,0.000594286,0.000594286
67,1985.67,0.18675,0.18529,0.15031,0.79986,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99134,0.10568,0.12577,0.0999,0.76855,0.000577782,0.000577782,0.000577782
68,2015.9,0.1877,0.17833,0.1492,0.80586,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99157,0.10198,0.11975,0.09213,0.76825,0.000561279,0.000561279,0.000561279
69,2045.83,0.18503,0.17684,0.14707,0.80099,0.99932,1,0.995,0.995,0.99932,1,0.995,0.9909,0.10579,0.124,0.09343,0.76926,0.000544776,0.000544776,0.000544776
70,2075.68,0.17984,0.17486,0.14439,0.8019,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99226,0.10149,0.12285,0.09479,0.76812,0.000528272,0.000528272,0.000528272
71,2105.73,0.18074,0.16842,0.14633,0.80162,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99045,0.10584,0.12513,0.09561,0.76947,0.000511769,0.000511769,0.000511769
72,2135.56,0.17804,0.18059,0.14227,0.79761,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99114,0.10231,0.12139,0.09691,0.76859,0.000495266,0.000495266,0.000495266
73,2165.36,0.18196,0.17792,0.1457,0.79832,0.99967,1,0.995,0.995,0.99967,1,0.995,0.9912,0.10855,0.12758,0.09909,0.76868,0.000478762,0.000478762,0.000478762
74,2195.71,0.1849,0.18177,0.1455,0.80489,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99093,0.10773,0.12233,0.0992,0.76888,0.000462259,0.000462259,0.000462259
75,2225.7,0.17727,0.17977,0.14102,0.80034,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99125,0.10582,0.12311,0.09448,0.76808,0.000445756,0.000445756,0.000445756
76,2255.56,0.17915,0.17643,0.14257,0.80301,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99159,0.10425,0.12746,0.09165,0.76865,0.000429253,0.000429253,0.000429253
77,2285.21,0.17056,0.17543,0.13887,0.79573,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99011,0.09825,0.12299,0.08615,0.76766,0.000412749,0.000412749,0.000412749
78,2315.17,0.17561,0.1682,0.13816,0.79946,1,1,0.995,0.995,1,1,0.995,0.99158,0.10026,0.12029,0.09319,0.76797,0.000396246,0.000396246,0.000396246
79,2344.94,0.17711,0.17407,0.13942,0.80153,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99063,0.09908,0.12399,0.08889,0.76745,0.000379743,0.000379743,0.000379743
80,2375.42,0.17606,0.18131,0.14027,0.80449,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99228,0.09864,0.12402,0.09113,0.76829,0.000363239,0.000363239,0.000363239
81,2405.21,0.17136,0.16966,0.13804,0.80352,0.99927,1,0.995,0.995,0.99927,1,0.995,0.99112,0.09303,0.12142,0.08284,0.76771,0.000346736,0.000346736,0.000346736
82,2434.85,0.16809,0.17111,0.13353,0.79617,0.99931,1,0.995,0.995,0.99931,1,0.995,0.9906,0.0964,0.12361,0.0875,0.7675,0.000330233,0.000330233,0.000330233
83,2464.76,0.16605,0.17191,0.13101,0.79817,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99104,0.09884,0.12226,0.08306,0.76725,0.000313729,0.000313729,0.000313729
84,2494.34,0.16521,0.16787,0.12901,0.79919,0.99966,1,0.995,0.995,0.99966,1,0.995,0.9905,0.09687,0.12501,0.08096,0.76745,0.000297226,0.000297226,0.000297226
85,2524.3,0.16444,0.17142,0.12979,0.79664,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99172,0.09043,0.11686,0.08201,0.76751,0.000280723,0.000280723,0.000280723
86,2554.27,0.16792,0.17332,0.13048,0.79134,0.99961,1,0.995,0.995,0.99961,1,0.995,0.99142,0.09345,0.12024,0.08189,0.76727,0.00026422,0.00026422,0.00026422
87,2584.29,0.16352,0.17157,0.12653,0.79462,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99128,0.08952,0.11936,0.07965,0.76686,0.000247716,0.000247716,0.000247716
88,2615.02,0.16774,0.17404,0.12778,0.79988,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99236,0.09414,0.12361,0.08015,0.7669,0.000231213,0.000231213,0.000231213
89,2645.47,0.16234,0.17119,0.12388,0.79695,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99101,0.0931,0.11932,0.08107,0.76712,0.00021471,0.00021471,0.00021471
90,2675.35,0.16214,0.17167,0.12488,0.79718,0.99967,1,0.995,0.995,0.99967,1,0.995,0.9906,0.09231,0.11785,0.08127,0.76711,0.000198206,0.000198206,0.000198206
91,2734.62,0.11688,0.1482,0.10127,0.7728,0.99936,1,0.995,0.995,0.99936,1,0.995,0.9908,0.09092,0.12084,0.07891,0.7665,0.000181703,0.000181703,0.000181703
92,2762.38,0.11548,0.14532,0.09915,0.76514,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99158,0.08779,0.11825,0.07986,0.76627,0.0001652,0.0001652,0.0001652
93,2790.43,0.11584,0.14562,0.09767,0.76498,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99118,0.09281,0.11955,0.07979,0.76657,0.000148696,0.000148696,0.000148696
94,2818.71,0.11486,0.1438,0.09752,0.76897,0.99934,1,0.995,0.995,0.99934,1,0.995,0.9912,0.08955,0.11794,0.08296,0.76632,0.000132193,0.000132193,0.000132193
95,2847.97,0.11229,0.14485,0.09484,0.76758,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99195,0.09276,0.11997,0.08556,0.76673,0.00011569,0.00011569,0.00011569
96,2876.82,0.11497,0.14448,0.09612,0.76717,0.99965,1,0.995,0.995,0.99965,1,0.995,0.99183,0.08766,0.11912,0.0767,0.76663,9.91865e-05,9.91865e-05,9.91865e-05
97,2905.82,0.11061,0.14421,0.09348,0.76627,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99122,0.0884,0.11822,0.0795,0.76713,8.26832e-05,8.26832e-05,8.26832e-05
98,2935.16,0.10798,0.14291,0.0901,0.76354,1,1,0.995,0.995,1,1,0.995,0.99097,0.08758,0.11906,0.07889,0.76641,6.61799e-05,6.61799e-05,6.61799e-05
99,2964.88,0.10742,0.14389,0.08912,0.76417,0.99968,1,0.995,0.995,0.99968,1,0.995,0.99123,0.08556,0.11885,0.07198,0.76645,4.96766e-05,4.96766e-05,4.96766e-05
100,2994.24,0.10341,0.14129,0.08578,0.76401,1,1,0.995,0.995,1,1,0.995,0.99124,0.08473,0.11886,0.07302,0.76623,3.31733e-05,3.31733e-05,3.31733e-05
