epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,126.115,0.36274,0.25539,0.47897,0.83227,0.99798,1,0.995,0.96463,0.99798,1,0.995,0.98864,0.27554,0.14515,0.30004,0.80074,0.00150197,0.00150197,0.00150197
12,136.67,0.34945,0.2127,0.43076,0.83374,0.9984,1,0.995,0.9645,0.9984,1,0.995,0.98528,0.28243,0.15531,0.28984,0.80467,0.00148546,0.00148546,0.00148546
13,147.217,0.3597,0.23683,0.43715,0.82449,0.99855,1,0.995,0.98212,0.99855,1,0.995,0.9756,0.24998,0.15429,0.27368,0.79568,0.00146896,0.00146896,0.00146896
14,158.005,0.36307,0.21567,0.40643,0.83171,0.99925,1,0.995,0.97565,0.99925,1,0.995,0.98398,0.24997,0.14751,0.26897,0.79374,0.00145246,0.00145246,0.00145246
15,169.134,0.35772,0.2331,0.40404,0.8198,0.99921,1,0.995,0.98363,0.99921,1,0.995,0.98351,0.25574,0.17337,0.25246,0.79477,0.00143595,0.00143595,0.00143595
16,180.091,0.3294,0.22447,0.41107,0.82406,0.99901,1,0.995,0.98239,0.99901,1,0.995,0.98504,0.23215,0.15319,0.26793,0.79007,0.00141945,0.00141945,0.00141945
17,191.181,0.32461,0.21384,0.40412,0.81959,0.99906,1,0.995,0.98994,0.99906,1,0.995,0.98696,0.21749,0.14089,0.24539,0.78831,0.00140295,0.00140295,0.00140295
18,202.174,0.32602,0.2253,0.37079,0.82398,0.99745,1,0.995,0.98508,0.99745,1,0.995,0.97452,0.24034,0.23963,0.26928,0.79343,0.00138644,0.00138644,0.00138644
19,213.152,0.3129,0.20429,0.34341,0.8226,0.9993,1,0.995,0.9799,0.9993,1,0.995,0.99148,0.23464,0.14885,0.26008,0.79377,0.00136994,0.00136994,0.00136994
20,224.297,0.33622,0.2059,0.35012,0.82235,0.99872,1,0.995,0.98819,0.99872,1,0.995,0.98863,0.21173,0.14872,0.24567,0.78725,0.00135344,0.00135344,0.00135344
21,235.864,0.32589,0.20894,0.33039,0.82767,0.99915,1,0.995,0.99074,0.99915,1,0.995,0.99013,0.20465,0.14653,0.22782,0.78843,0.00133693,0.00133693,0.00133693
22,247.219,0.30677,0.19791,0.32312,0.82486,0.99909,1,0.995,0.99092,0.99909,1,0.995,0.98353,0.19602,0.14131,0.22034,0.78305,0.00132043,0.00132043,0.00132043
23,258.495,0.28363,0.20561,0.30423,0.81479,0.99872,1,0.995,0.98645,0.99872,1,0.995,0.98759,0.20114,0.14255,0.22157,0.78644,0.00130393,0.00130393,0.00130393
24,269.905,0.27366,0.20099,0.30431,0.80393,0.99927,1,0.995,0.99051,0.99927,1,0.995,0.98673,0.19887,0.13687,0.21376,0.78671,0.00128742,0.00128742,0.00128742
25,281.394,0.27165,0.19577,0.29175,0.79968,0.9987,1,0.995,0.9891,0.9987,1,0.995,0.99064,0.20919,0.14012,0.21761,0.78548,0.00127092,0.00127092,0.00127092
26,292.681,0.28602,0.20575,0.34345,0.81825,0.99895,1,0.995,0.98773,0.99895,1,0.995,0.98647,0.22066,0.15959,0.21363,0.78729,0.00125442,0.00125442,0.00125442
27,304.033,0.28752,0.18813,0.30854,0.80647,0.99913,1,0.995,0.99166,0.99913,1,0.995,0.99039,0.21169,0.15082,0.24883,0.78499,0.00123791,0.00123791,0.00123791
28,315.436,0.3003,0.1896,0.29131,0.81608,0.99928,1,0.995,0.98924,0.99928,1,0.995,0.98927,0.20656,0.13571,0.20748,0.78625,0.00122141,0.00122141,0.00122141
29,326.658,0.29982,0.21238,0.28755,0.81017,0.99928,1,0.995,0.99443,0.99928,1,0.995,0.98841,0.19376,0.14434,0.20823,0.78279,0.00120491,0.00120491,0.00120491
30,338.552,0.28186,0.20513,0.28419,0.81368,0.99935,1,0.995,0.99351,0.99935,1,0.995,0.98725,0.18477,0.13649,0.19549,0.78203,0.0011884,0.0011884,0.0011884
31,350.099,0.26762,0.18231,0.25891,0.80749,0.99927,1,0.995,0.99398,0.99927,1,0.995,0.98631,0.19503,0.14305,0.19144,0.78368,0.0011719,0.0011719,0.0011719
32,361.468,0.26892,0.20709,0.27246,0.81362,0.99484,0.99426,0.995,0.99371,0.99484,0.99426,0.995,0.9893,0.18514,0.14491,0.19187,0.78249,0.0011554,0.0011554,0.0011554
33,373.101,0.26855,0.20815,0.27157,0.81617,0.99931,1,0.995,0.99425,0.99931,1,0.995,0.99059,0.15814,0.14261,0.16951,0.77865,0.00113889,0.00113889,0.00113889
34,384.56,0.26592,0.18543,0.26199,0.80734,0.99919,1,0.995,0.99456,0.99919,1,0.995,0.98772,0.16939,0.12886,0.17528,0.77838,0.00112239,0.00112239,0.00112239
35,395.866,0.2641,0.20228,0.26955,0.81459,0.99921,1,0.995,0.99473,0.99921,1,0.995,0.98885,0.1914,0.13729,0.20188,0.78238,0.00110589,0.00110589,0.00110589
36,407.167,0.25967,0.19124,0.24648,0.80947,0.99927,1,0.995,0.99293,0.99927,1,0.995,0.98859,0.17009,0.13893,0.17429,0.78057,0.00108938,0.00108938,0.00108938
37,418.831,0.26021,0.1827,0.24039,0.81397,0.99898,1,0.995,0.9913,0.99898,1,0.995,0.99093,0.16731,0.12861,0.17285,0.77924,0.00107288,0.00107288,0.00107288
38,430.136,0.26537,0.20016,0.25005,0.80952,0.99905,1,0.995,0.99459,0.99905,1,0.995,0.9894,0.16813,0.14625,0.18149,0.77897,0.00105638,0.00105638,0.00105638
39,441.742,0.24971,0.19719,0.24325,0.81025,0.99905,1,0.995,0.99367,0.99905,1,0.995,0.98803,0.16389,0.13235,0.17673,0.77935,0.00103987,0.00103987,0.00103987
40,453.139,0.2371,0.19383,0.23403,0.80486,0.99888,1,0.995,0.99388,0.99888,1,0.995,0.98782,0.16868,0.13335,0.17472,0.77833,0.00102337,0.00102337,0.00102337
41,464.258,0.24569,0.1863,0.23129,0.80909,0.99902,1,0.995,0.99465,0.99902,1,0.995,0.99054,0.16343,0.14011,0.1689,0.77772,0.00100687,0.00100687,0.00100687
42,475.674,0.24019,0.18335,0.23889,0.80563,0.99928,1,0.995,0.994,0.99928,1,0.995,0.98945,0.17709,0.14049,0.1746,0.78183,0.000990365,0.000990365,0.000990365
43,487.221,0.24828,0.18692,0.2307,0.81266,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99051,0.1422,0.12732,0.16166,0.77594,0.000973861,0.000973861,0.000973861
44,498.911,0.2405,0.17156,0.22768,0.80744,0.99934,1,0.995,0.99374,0.99934,1,0.995,0.98648,0.15192,0.13326,0.16823,0.77654,0.000957358,0.000957358,0.000957358
45,510.494,0.23683,0.17374,0.22258,0.81026,0.9992,1,0.995,0.99385,0.9992,1,0.995,0.98766,0.15515,0.13693,0.15545,0.777,0.000940855,0.000940855,0.000940855
46,522.048,0.24055,0.17231,0.23189,0.81431,0.99927,1,0.995,0.99335,0.99927,1,0.995,0.9898,0.18791,0.13956,0.17527,0.78004,0.000924352,0.000924352,0.000924352
47,533.751,0.24189,0.18304,0.22916,0.79295,0.99934,1,0.995,0.99431,0.99934,1,0.995,0.98728,0.16726,0.13399,0.16573,0.77804,0.000907848,0.000907848,0.000907848
48,545.091,0.22501,0.17017,0.21781,0.80088,0.99929,1,0.995,0.99466,0.99929,1,0.995,0.98679,0.15682,0.14051,0.15412,0.77584,0.000891345,0.000891345,0.000891345
49,556.534,0.23287,0.17545,0.21742,0.80214,0.99924,1,0.995,0.99468,0.99924,1,0.995,0.98892,0.15769,0.12613,0.16185,0.7769,0.000874842,0.000874842,0.000874842
50,568.453,0.23098,0.16932,0.21191,0.80431,0.99915,1,0.995,0.995,0.99915,1,0.995,0.9887,0.14348,0.12416,0.15565,0.77471,0.000858338,0.000858338,0.000858338
51,579.982,0.23281,0.18747,0.21585,0.80259,0.99926,1,0.995,0.9944,0.99926,1,0.995,0.98938,0.14682,0.12953,0.15437,0.77577,0.000841835,0.000841835,0.000841835
52,591.806,0.2205,0.17595,0.20963,0.80144,0.99923,1,0.995,0.995,0.99923,1,0.995,0.98728,0.15141,0.12594,0.1605,0.77502,0.000825332,0.000825332,0.000825332
53,603.557,0.2265,0.17448,0.20987,0.80351,0.99908,1,0.995,0.995,0.99908,1,0.995,0.98737,0.16578,0.13541,0.16421,0.77696,0.000808828,0.000808828,0.000808828
54,615.331,0.24935,0.2148,0.21676,0.81598,0.99921,1,0.995,0.995,0.99921,1,0.995,0.98825,0.15718,0.13078,0.15812,0.77813,0.000792325,0.000792325,0.000792325
55,626.854,0.22506,0.17242,0.20293,0.81067,0.99923,1,0.995,0.995,0.99923,1,0.995,0.99073,0.1391,0.1304,0.14027,0.77342,0.000775822,0.000775822,0.000775822
56,638.345,0.22456,0.17433,0.20427,0.8003,0.99929,1,0.995,0.99439,0.99929,1,0.995,0.98847,0.15678,0.1345,0.15642,0.77742,0.000759318,0.000759318,0.000759318
57,650.197,0.22091,0.18483,0.20616,0.80295,0.99923,1,0.995,0.995,0.99923,1,0.995,0.99008,0.15079,0.13392,0.15369,0.77588,0.000742815,0.000742815,0.000742815
58,661.823,0.222,0.17824,0.20203,0.80137,0.99887,1,0.995,0.995,0.99887,1,0.995,0.98973,0.14649,0.12855,0.14252,0.77384,0.000726312,0.000726312,0.000726312
59,673.354,0.22567,0.16153,0.21214,0.80439,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98829,0.13355,0.12587,0.13996,0.77291,0.000709809,0.000709809,0.000709809
60,685.087,0.22828,0.18985,0.21188,0.80776,0.99925,1,0.995,0.99476,0.99925,1,0.995,0.98839,0.13886,0.13201,0.14113,0.77265,0.000693305,0.000693305,0.000693305
61,696.672,0.21919,0.17469,0.19878,0.80968,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98968,0.14246,0.13333,0.14199,0.77361,0.000676802,0.000676802,0.000676802
62,708.378,0.21366,0.20089,0.19403,0.80069,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98917,0.13185,0.12958,0.13603,0.77159,0.000660299,0.000660299,0.000660299
63,720.149,0.22155,0.17824,0.20976,0.80148,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98912,0.1256,0.12582,0.12508,0.77191,0.000643795,0.000643795,0.000643795
64,731.795,0.20944,0.16641,0.19573,0.80602,0.99926,1,0.995,0.99457,0.99926,1,0.995,0.98924,0.1282,0.12765,0.1279,0.7719,0.000627292,0.000627292,0.000627292
65,743.439,0.21148,0.16719,0.19801,0.80338,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98922,0.12458,0.12597,0.12482,0.77127,0.000610789,0.000610789,0.000610789
66,755.065,0.20129,0.17044,0.18313,0.8107,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98936,0.13221,0.12551,0.13989,0.77285,0.000594286,0.000594286,0.000594286
67,766.884,0.20392,0.17137,0.18981,0.80048,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99086,0.13265,0.13125,0.13498,0.77329,0.000577782,0.000577782,0.000577782
68,778.477,0.20368,0.18343,0.18646,0.80623,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99113,0.12529,0.12864,0.12858,0.77169,0.000561279,0.000561279,0.000561279
69,790.538,0.20649,0.17651,0.18356,0.80108,0.99922,1,0.995,0.995,0.99922,1,0.995,0.98736,0.13441,0.12511,0.13291,0.77253,0.000544776,0.000544776,0.000544776
70,802.386,0.20286,0.17554,0.18165,0.80164,0.99931,1,0.995,0.995,0.99931,1,0.995,0.98994,0.12626,0.12771,0.12607,0.77185,0.000528272,0.000528272,0.000528272
71,814.008,0.21005,0.19212,0.19108,0.80081,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98978,0.13168,0.12811,0.13254,0.7729,0.000511769,0.000511769,0.000511769
72,825.64,0.19411,0.17498,0.17976,0.80818,0.99927,1,0.995,0.99468,0.99927,1,0.995,0.99173,0.13204,0.1303,0.1325,0.77295,0.000495266,0.000495266,0.000495266
73,837.452,0.19146,0.16438,0.17532,0.79245,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99096,0.13564,0.13508,0.13024,0.77211,0.000478762,0.000478762,0.000478762
74,849.112,0.19564,0.18063,0.17749,0.8013,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99017,0.12522,0.12491,0.1285,0.77183,0.000462259,0.000462259,0.000462259
75,860.89,0.20137,0.16827,0.17857,0.80919,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99015,0.11848,0.12105,0.11245,0.77087,0.000445756,0.000445756,0.000445756
76,872.394,0.19009,0.16461,0.16992,0.78945,0.99931,1,0.995,0.995,0.99931,1,0.995,0.9882,0.12715,0.1288,0.1167,0.77171,0.000429253,0.000429253,0.000429253
77,884.13,0.19376,0.1673,0.17317,0.802,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98701,0.13536,0.14032,0.12568,0.77239,0.000412749,0.000412749,0.000412749
78,895.809,0.18975,0.16709,0.16787,0.80474,0.99966,1,0.995,0.995,0.99966,1,0.995,0.98938,0.11766,0.12445,0.11934,0.77082,0.000396246,0.000396246,0.000396246
79,907.604,0.1798,0.15888,0.16467,0.79555,0.99938,1,0.995,0.995,0.99938,1,0.995,0.9902,0.11127,0.12041,0.11285,0.77089,0.000379743,0.000379743,0.000379743
80,919.653,0.1924,0.17779,0.17133,0.8015,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99078,0.11724,0.12572,0.12227,0.77052,0.000363239,0.000363239,0.000363239
81,931.675,0.18378,0.15528,0.16638,0.80004,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99086,0.11077,0.1205,0.1156,0.76992,0.000346736,0.000346736,0.000346736
82,943.353,0.17242,0.15696,0.16263,0.79578,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99187,0.10907,0.11974,0.11335,0.77025,0.000330233,0.000330233,0.000330233
83,955.105,0.1804,0.17685,0.16715,0.79237,0.99938,1,0.995,0.995,0.99938,1,0.995,0.9907,0.10733,0.11873,0.10808,0.77003,0.000313729,0.000313729,0.000313729
84,967.153,0.17807,0.16272,0.16032,0.79646,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99235,0.10623,0.12331,0.10703,0.76967,0.000297226,0.000297226,0.000297226
85,978.74,0.18071,0.17312,0.16169,0.79872,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99164,0.10313,0.12098,0.10664,0.76896,0.000280723,0.000280723,0.000280723
86,990.664,0.18298,0.18396,0.1627,0.80965,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99043,0.10629,0.12774,0.10889,0.76952,0.00026422,0.00026422,0.00026422
87,1002.31,0.17241,0.15735,0.15604,0.8017,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99047,0.10407,0.11815,0.1033,0.76891,0.000247716,0.000247716,0.000247716
88,1013.96,0.18407,0.16449,0.16116,0.8072,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98954,0.10072,0.12079,0.10352,0.76932,0.000231213,0.000231213,0.000231213
89,1025.79,0.17005,0.1578,0.14964,0.79624,0.99934,1,0.995,0.995,0.99934,1,0.995,0.9904,0.10675,0.12,0.10201,0.76915,0.00021471,0.00021471,0.00021471
90,1037.52,0.16798,0.1574,0.1509,0.79396,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99116,0.10159,0.11765,0.10715,0.76857,0.000198206,0.000198206,0.000198206
91,1081.12,0.13085,0.14496,0.14508,0.77414,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99094,0.1007,0.11698,0.10197,0.7683,0.000181703,0.000181703,0.000181703
92,1091.59,0.12309,0.1359,0.12462,0.77513,0.99937,1,0.995,0.995,0.99937,1,0.995,0.98994,0.10478,0.11904,0.09661,0.76865,0.0001652,0.0001652,0.0001652
93,1102.79,0.11981,0.14212,0.11838,0.75938,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98951,0.11084,0.11891,0.10279,0.76903,0.000148696,0.000148696,0.000148696
94,1113.66,0.12023,0.14494,0.12173,0.76337,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98998,0.10468,0.12136,0.09909,0.769,0.000132193,0.000132193,0.000132193
95,1124.78,0.11462,0.13622,0.11882,0.76995,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99063,0.09946,0.11839,0.10007,0.76869,0.00011569,0.00011569,0.00011569
96,1135.82,0.12042,0.13317,0.11976,0.77336,0.99938,1,0.995,0.995,0.99938,1,0.995,0.99055,0.09918,0.11809,0.09876,0.76832,9.91865e-05,9.91865e-05,9.91865e-05
97,1147.25,0.11454,0.14938,0.11566,0.77446,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99026,0.10286,0.11955,0.09457,0.76818,8.26832e-05,8.26832e-05,8.26832e-05
98,1158.43,0.11287,0.13181,0.10953,0.76382,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99022,0.09679,0.11824,0.0943,0.7675,6.61799e-05,6.61799e-05,6.61799e-05
99,1169.78,0.11128,0.1379,0.11124,0.77433,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99079,0.09724,0.11942,0.09181,0.76793,4.96766e-05,4.96766e-05,4.96766e-05
100,1180.99,0.11009,0.13232,0.11198,0.76919,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99116,0.09279,0.11838,0.09204,0.76765,3.31733e-05,3.31733e-05,3.31733e-05
