epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,382.435,0.70026,0.97606,0.48456,0.88824,0.99476,1,0.995,0.87963,0.99476,1,0.995,0.87305,0.82154,0.81161,0.46071,1.03557,0.00123791,0.00123791,0.00123791
80,387.076,0.64507,0.81167,0.44968,0.87354,0.99399,1,0.995,0.87926,0.99399,1,0.995,0.8574,0.66968,0.821,0.43494,0.94653,0.00123241,0.00123241,0.00123241
81,391.876,0.66519,0.84411,0.45679,0.87878,0.99454,1,0.995,0.87112,0.99454,1,0.995,0.85964,0.70683,0.79589,0.45781,0.96731,0.00122691,0.00122691,0.00122691
82,396.544,0.70561,0.87269,0.47698,0.90581,0.99568,1,0.995,0.88306,0.99568,1,0.995,0.85019,0.72706,0.84083,0.45595,0.96841,0.00122141,0.00122141,0.00122141
83,401.363,0.69887,0.93841,0.46924,0.88747,0.98791,0.99885,0.995,0.8432,0.98791,0.99885,0.995,0.80926,0.97985,1.08542,0.5483,1.10585,0.00121591,0.00121591,0.00121591
84,406.291,0.68716,0.87757,0.47867,0.88489,0.98432,0.99128,0.995,0.86606,0.98432,0.99128,0.995,0.84643,0.87777,0.89418,0.48762,1.05282,0.00121041,0.00121041,0.00121041
85,411.041,0.66102,0.86466,0.45194,0.88055,0.99041,1,0.995,0.88303,0.99041,1,0.995,0.85612,0.85274,0.84469,0.45737,1.05478,0.00120491,0.00120491,0.00120491
86,415.674,0.66172,0.82438,0.45177,0.88557,0.9884,1,0.995,0.86133,0.9884,1,0.995,0.85296,0.71626,0.86753,0.44447,0.97477,0.00119941,0.00119941,0.00119941
87,420.475,0.67877,0.79488,0.47004,0.89721,0.98555,1,0.995,0.8891,0.98555,1,0.995,0.86874,0.77815,0.81347,0.4713,0.9925,0.00119391,0.00119391,0.00119391
88,425.302,0.62677,0.83828,0.45446,0.82535,0.98826,1,0.995,0.89956,0.98826,1,0.995,0.86463,0.72839,0.81583,0.44225,0.97929,0.0011884,0.0011884,0.0011884
89,430.01,0.6677,0.86202,0.46131,0.89179,0.98581,1,0.995,0.87526,0.98581,1,0.995,0.84278,0.95272,0.88843,0.42965,1.11371,0.0011829,0.0011829,0.0011829
90,434.773,0.68728,0.85923,0.45279,0.86226,0.99276,1,0.995,0.88692,0.99276,1,0.995,0.86623,0.72015,0.83632,0.43255,0.96733,0.0011774,0.0011774,0.0011774
91,439.478,0.62948,0.77867,0.46372,0.82932,0.99326,1,0.995,0.88438,0.99326,1,0.995,0.85371,0.73687,0.84261,0.42269,0.97557,0.0011719,0.0011719,0.0011719
92,444.395,0.69209,0.77197,0.48608,0.89689,0.99371,1,0.995,0.87392,0.99371,1,0.995,0.86114,0.76485,0.84695,0.43273,0.98671,0.0011664,0.0011664,0.0011664
93,449.434,0.69127,0.84063,0.46971,0.90715,0.97972,1,0.995,0.86915,0.97972,1,0.995,0.85206,0.91555,0.89776,0.45486,1.07025,0.0011609,0.0011609,0.0011609
94,454.126,0.67276,0.81695,0.477,0.87954,0.99628,1,0.995,0.87854,0.99628,1,0.995,0.85784,0.9284,0.84223,0.42438,1.05142,0.0011554,0.0011554,0.0011554
95,458.95,0.66368,0.8458,0.45765,0.87736,0.99561,1,0.995,0.86698,0.99561,1,0.995,0.8345,1.01837,0.96851,0.45397,1.1311,0.0011499,0.0011499,0.0011499
96,463.764,0.64356,0.84078,0.43503,0.87723,0.99226,1,0.995,0.88531,0.99226,1,0.995,0.8519,0.6873,1.00871,0.46011,0.96896,0.0011444,0.0011444,0.0011444
97,468.825,0.64806,0.8328,0.43762,0.89471,0.99072,1,0.995,0.88133,0.99072,1,0.995,0.8542,0.87349,0.93944,0.49913,1.03224,0.00113889,0.00113889,0.00113889
98,473.701,0.59714,0.75639,0.40795,0.85495,0.99383,1,0.995,0.89148,0.99383,1,0.995,0.86766,0.76305,0.86839,0.43205,0.98206,0.00113339,0.00113339,0.00113339
99,478.606,0.66879,1.0001,0.50835,0.91902,0.99295,1,0.995,0.90762,0.99295,1,0.995,0.86248,0.62596,1.03168,0.41813,0.92082,0.00112789,0.00112789,0.00112789
100,483.422,0.61115,0.84913,0.42559,0.86954,0.99265,1,0.995,0.90041,0.99265,1,0.995,0.86371,0.72752,0.88244,0.42228,0.96442,0.00112239,0.00112239,0.00112239
101,488.218,0.62164,0.82955,0.41663,0.86918,0.99206,1,0.995,0.88782,0.99206,1,0.995,0.86965,0.72348,0.9126,0.3797,0.95603,0.00111689,0.00111689,0.00111689
102,492.938,0.5878,0.77795,0.41541,0.86924,0.99176,1,0.995,0.90483,0.99176,1,0.995,0.83818,0.54635,0.91883,0.37015,0.89439,0.00111139,0.00111139,0.00111139
103,497.729,0.66069,0.84288,0.43709,0.89779,0.99119,1,0.995,0.8835,0.99119,1,0.995,0.88993,0.60527,0.85779,0.35802,0.92529,0.00110589,0.00110589,0.00110589
104,502.525,0.69534,0.89298,0.44605,0.89623,0.99253,1,0.995,0.86469,0.99253,1,0.995,0.83719,0.73648,0.92938,0.44952,0.98962,0.00110039,0.00110039,0.00110039
105,507.23,0.65615,0.79042,0.43339,0.88733,0.99288,1,0.995,0.893,0.99288,1,0.995,0.84579,0.8548,0.89088,0.44072,1.05803,0.00109489,0.00109489,0.00109489
106,512.06,0.60943,0.72069,0.40931,0.86935,0.99418,1,0.995,0.88562,0.99418,1,0.995,0.86173,0.96098,0.93159,0.43564,1.15186,0.00108938,0.00108938,0.00108938
107,516.957,0.6193,0.69553,0.40409,0.87577,0.99551,1,0.995,0.89346,0.99551,1,0.995,0.87311,0.79242,0.86154,0.42054,1.01107,0.00108388,0.00108388,0.00108388
108,521.764,0.64644,0.86161,0.4247,0.87142,0.99384,1,0.995,0.89118,0.99384,1,0.995,0.8657,0.74061,0.76797,0.43482,0.99007,0.00107838,0.00107838,0.00107838
109,526.505,0.63827,0.84568,0.43996,0.89706,0.99396,1,0.995,0.89036,0.99396,1,0.995,0.86953,0.77259,0.77575,0.42138,1.01575,0.00107288,0.00107288,0.00107288
110,531.234,0.61121,0.79889,0.41785,0.88019,0.99319,1,0.995,0.89781,0.99319,1,0.995,0.86319,0.66487,0.89648,0.37979,0.95505,0.00106738,0.00106738,0.00106738
111,536.576,0.60784,0.76638,0.39989,0.87544,0.99382,1,0.995,0.87153,0.99382,1,0.995,0.84478,0.88712,0.8081,0.41152,1.06722,0.00106188,0.00106188,0.00106188
112,541.394,0.58181,0.70377,0.40368,0.8535,0.99463,1,0.995,0.88325,0.99463,1,0.995,0.86128,0.74138,0.74936,0.39248,0.97251,0.00105638,0.00105638,0.00105638
113,546.253,0.60619,0.70481,0.40542,0.89083,0.99305,1,0.995,0.89414,0.99305,1,0.995,0.86381,0.67838,0.73875,0.38146,0.94684,0.00105088,0.00105088,0.00105088
114,551.116,0.59249,0.76585,0.40831,0.87468,0.98766,1,0.995,0.89009,0.98766,1,0.995,0.86151,0.86127,0.76722,0.43314,1.04683,0.00104538,0.00104538,0.00104538
115,555.917,0.59992,0.76934,0.39565,0.86919,0.99252,1,0.995,0.89182,0.99252,1,0.995,0.86555,0.8062,0.77725,0.43703,1.02033,0.00103987,0.00103987,0.00103987
116,560.731,0.57046,0.69325,0.40127,0.87029,0.99255,1,0.995,0.90685,0.99255,1,0.995,0.86919,0.77671,0.72287,0.41559,1.00391,0.00103437,0.00103437,0.00103437
117,565.554,0.56831,0.72866,0.38846,0.84836,0.97893,1,0.995,0.88551,0.97893,1,0.995,0.85561,0.83702,0.80293,0.50549,1.02553,0.00102887,0.00102887,0.00102887
118,570.42,0.66105,0.80132,0.43648,0.90515,0.98553,1,0.995,0.90365,0.98553,1,0.995,0.87284,0.57061,0.75553,0.38417,0.92448,0.00102337,0.00102337,0.00102337
119,575.156,0.59107,0.75673,0.40259,0.87472,0.99309,1,0.995,0.89494,0.99309,1,0.995,0.85861,0.6284,0.76837,0.37364,0.93117,0.00101787,0.00101787,0.00101787
120,579.989,0.58129,0.70675,0.39101,0.88045,0.9893,1,0.995,0.89904,0.9893,1,0.995,0.85417,0.64306,0.75778,0.356,0.93735,0.00101237,0.00101237,0.00101237
121,584.697,0.64281,0.81507,0.41957,0.90529,0.99233,1,0.995,0.90162,0.99233,1,0.995,0.8546,0.74788,0.81289,0.406,0.99189,0.00100687,0.00100687,0.00100687
122,589.519,0.60563,0.75265,0.40921,0.86246,0.99494,1,0.995,0.89349,0.99494,1,0.995,0.86459,0.63236,0.73809,0.35575,0.93062,0.00100137,0.00100137,0.00100137
123,594.345,0.6303,0.73113,0.40567,0.88713,0.99288,1,0.995,0.88344,0.99288,1,0.995,0.86642,0.67718,0.75159,0.40047,0.93423,0.000995866,0.000995866,0.000995866
124,599.302,0.63683,0.74508,0.46847,0.87556,0.99295,1,0.995,0.89558,0.99295,1,0.995,0.87025,0.60114,0.75447,0.36601,0.91203,0.000990365,0.000990365,0.000990365
125,604.293,0.61816,0.76182,0.40709,0.87419,0.99284,1,0.995,0.90526,0.99284,1,0.995,0.87159,0.67539,0.77704,0.42504,0.9474,0.000984864,0.000984864,0.000984864
126,609.184,0.60041,0.77958,0.43061,0.85534,0.99148,1,0.995,0.9113,0.99148,1,0.995,0.86407,0.68834,0.8079,0.47731,0.96853,0.000979362,0.000979362,0.000979362
127,614.281,0.58449,0.7389,0.41541,0.8607,0.99263,1,0.995,0.89255,0.99263,1,0.995,0.86681,0.83263,0.72545,0.43522,1.04658,0.000973861,0.000973861,0.000973861
128,619.044,0.58998,0.76346,0.39434,0.86817,0.99444,1,0.995,0.88913,0.99444,1,0.995,0.85282,0.72499,0.85662,0.44658,0.97357,0.00096836,0.00096836,0.00096836
129,623.856,0.60965,0.80304,0.40951,0.88158,0.99193,1,0.995,0.88827,0.99193,1,0.995,0.85465,0.65658,0.78122,0.39149,0.93125,0.000962859,0.000962859,0.000962859
130,628.744,0.60482,0.74862,0.40221,0.88244,0.98943,1,0.995,0.90213,0.98943,1,0.995,0.87051,0.67564,0.84649,0.43422,0.94564,0.000957358,0.000957358,0.000957358
131,633.595,0.58306,0.73053,0.39241,0.86373,0.97915,1,0.99433,0.90025,0.97915,1,0.99433,0.85229,0.8035,0.80818,0.42259,1.0183,0.000951857,0.000951857,0.000951857
132,638.535,0.58316,0.71956,0.39472,0.8669,0.99083,1,0.995,0.9059,0.99083,1,0.995,0.86978,0.87562,0.80073,0.408,1.0759,0.000946356,0.000946356,0.000946356
133,643.383,0.61273,0.79071,0.40082,0.87352,0.99371,1,0.995,0.90891,0.99371,1,0.995,0.86857,0.78503,0.77368,0.36454,1.02109,0.000940855,0.000940855,0.000940855
134,648.364,0.61819,0.88632,0.39835,0.8677,0.99372,1,0.995,0.899,0.99372,1,0.995,0.86424,0.82349,0.8374,0.40161,1.03382,0.000935354,0.000935354,0.000935354
135,653.249,0.55553,0.68081,0.37003,0.84862,0.99309,1,0.995,0.89714,0.99309,1,0.995,0.86609,0.85864,0.83055,0.39504,1.07945,0.000929853,0.000929853,0.000929853
136,657.98,0.59837,0.76977,0.40547,0.85202,0.98958,1,0.995,0.89391,0.98958,1,0.995,0.86289,1.02174,0.93023,0.44381,1.20323,0.000924352,0.000924352,0.000924352
137,663.094,0.56945,0.77536,0.39406,0.86355,0.99194,1,0.995,0.90115,0.99194,1,0.995,0.86158,0.94572,0.84431,0.40162,1.14742,0.00091885,0.00091885,0.00091885
138,667.945,0.60177,0.8013,0.3966,0.85861,0.99231,1,0.995,0.89945,0.99231,1,0.995,0.86582,1.00157,0.79313,0.41648,1.18485,0.000913349,0.000913349,0.000913349
139,672.687,0.56925,0.72475,0.38355,0.86113,0.99285,1,0.995,0.91447,0.99285,1,0.995,0.8636,0.95412,0.81745,0.39764,1.13278,0.000907848,0.000907848,0.000907848
