epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,129.331,0.95563,1.18437,0.83021,0.97568,0.97817,1,0.995,0.81226,0.97817,1,0.995,0.81036,0.94165,1.24533,0.65164,1.02858,0.00154047,0.00154047,0.00154047
25,134.139,0.99389,1.22446,0.83896,0.97619,0.98171,0.98543,0.9949,0.81794,0.98171,0.98543,0.9949,0.75217,0.89246,1.44568,0.65103,1.00866,0.00153497,0.00153497,0.00153497
26,138.859,1.00616,1.37574,0.80878,0.98253,0.93457,0.99173,0.99433,0.78887,0.9248,0.98193,0.98947,0.75378,0.92594,1.5218,0.68847,1.03149,0.00152947,0.00152947,0.00152947
27,143.605,0.94328,1.2473,0.83356,0.98325,0.98404,1,0.995,0.80817,0.98404,1,0.995,0.68573,0.90908,1.63298,0.63017,1.02987,0.00152397,0.00152397,0.00152397
28,148.28,0.89818,1.1866,0.78125,0.97489,0.98609,1,0.995,0.80824,0.98609,1,0.995,0.81273,0.90425,1.15415,0.6819,1.02793,0.00151847,0.00151847,0.00151847
29,152.912,0.92952,1.12578,0.76734,0.96227,0.97448,0.99958,0.995,0.82175,0.97448,0.99958,0.995,0.82056,0.84172,1.04873,0.64865,0.98671,0.00151297,0.00151297,0.00151297
30,157.638,0.96259,1.30886,0.80744,0.98359,0.99281,1,0.995,0.8153,0.99281,1,0.995,0.82632,0.85476,1.3057,0.99387,1.00065,0.00150747,0.00150747,0.00150747
31,162.717,0.99929,1.23828,0.7937,0.98991,0.9948,1,0.995,0.81862,0.9948,1,0.995,0.80956,0.9141,1.25082,0.74213,1.02277,0.00150197,0.00150197,0.00150197
32,167.526,0.94592,1.24273,0.73792,0.96334,0.9828,1,0.995,0.79,0.9828,1,0.995,0.79022,1.02026,1.26658,0.63593,1.08883,0.00149647,0.00149647,0.00149647
33,172.351,0.94176,1.1751,0.69834,0.92796,0.98392,1,0.995,0.83135,0.98392,1,0.995,0.81749,0.87831,1.27595,0.5937,1.01503,0.00149096,0.00149096,0.00149096
34,177.133,0.88582,1.20382,0.73264,0.96903,0.97449,0.99898,0.995,0.80127,0.97449,0.99898,0.995,0.79876,0.89437,1.35913,0.65105,1.01441,0.00148546,0.00148546,0.00148546
35,181.71,0.90439,1.164,0.70011,0.97018,0.98912,0.99766,0.995,0.81574,0.98912,0.99766,0.995,0.78697,0.87851,1.32388,0.58948,1.03223,0.00147996,0.00147996,0.00147996
36,186.438,0.91063,1.19741,0.68128,0.95298,0.98184,1,0.995,0.80378,0.98184,1,0.995,0.82158,0.86377,1.21827,0.6009,1.01129,0.00147446,0.00147446,0.00147446
37,191.36,0.88085,1.13738,0.69204,0.95525,0.99492,1,0.995,0.85223,0.99492,1,0.995,0.82818,0.80484,1.10078,0.53893,0.97835,0.00146896,0.00146896,0.00146896
38,196.146,0.87175,1.07006,0.66357,0.9522,0.98616,1,0.995,0.83259,0.98616,1,0.995,0.82548,0.84216,1.13972,0.52143,0.99557,0.00146346,0.00146346,0.00146346
39,200.981,0.83389,1.12022,0.62232,0.91603,0.98727,1,0.995,0.81616,0.98727,1,0.995,0.83348,0.83448,1.06763,0.53992,0.98984,0.00145796,0.00145796,0.00145796
40,205.771,0.87043,1.11848,0.65605,0.95366,0.98502,1,0.995,0.83269,0.98502,1,0.995,0.85111,0.81683,1.02555,0.53675,0.98042,0.00145246,0.00145246,0.00145246
41,211.103,0.89467,1.10336,0.64286,0.93167,0.99324,1,0.995,0.83261,0.99324,1,0.995,0.8352,0.80519,1.05282,0.56171,0.99091,0.00144696,0.00144696,0.00144696
42,216.675,0.85169,1.09626,0.63324,0.93988,0.98153,0.99778,0.995,0.84026,0.98153,0.99778,0.995,0.84794,0.81442,1.06521,0.51768,0.98768,0.00144145,0.00144145,0.00144145
43,222.126,0.87794,1.2003,0.63666,0.93198,0.99404,1,0.995,0.80083,0.99404,1,0.995,0.80227,0.85114,1.06885,0.58489,1.00715,0.00143595,0.00143595,0.00143595
44,226.937,0.84832,1.0376,0.63299,0.9453,0.99506,1,0.995,0.83195,0.99506,1,0.995,0.82479,0.77332,1.08845,0.55621,0.96463,0.00143045,0.00143045,0.00143045
45,231.474,0.82459,1.06909,0.59049,0.93012,0.99466,1,0.995,0.81785,0.99466,1,0.995,0.85176,0.82932,1.00982,0.52291,0.98379,0.00142495,0.00142495,0.00142495
46,236.14,0.83598,1.15295,0.60189,0.9375,0.99812,1,0.995,0.84727,0.99812,1,0.995,0.84568,0.75784,0.97709,0.4776,0.95016,0.00141945,0.00141945,0.00141945
47,240.775,0.80886,1.12342,0.60418,0.9275,0.97935,0.99795,0.995,0.82345,0.97935,0.99795,0.995,0.81662,0.85506,1.25546,0.56836,0.99063,0.00141395,0.00141395,0.00141395
48,245.43,0.82281,1.21916,0.62603,0.92469,0.98872,0.99619,0.995,0.81868,0.98872,0.99619,0.995,0.83455,0.80699,1.15711,0.53068,0.97655,0.00140845,0.00140845,0.00140845
49,250.24,0.84247,1.15115,0.6052,0.9375,0.98032,0.99706,0.995,0.83048,0.98032,0.99706,0.995,0.79433,0.92039,1.23745,0.5231,1.02056,0.00140295,0.00140295,0.00140295
50,255.018,0.86713,1.14288,0.6068,0.93144,0.9875,1,0.995,0.83036,0.9875,1,0.995,0.81732,0.83804,1.10058,0.48113,0.9878,0.00139745,0.00139745,0.00139745
51,259.536,0.81188,1.10425,0.58413,0.91817,0.91654,0.97649,0.995,0.81242,0.9061,0.96687,0.98503,0.78383,0.88772,1.19059,0.58371,1.03098,0.00139195,0.00139195,0.00139195
52,264.167,0.79221,1.04364,0.58689,0.92279,0.9303,1,0.995,0.82645,0.9303,1,0.995,0.80777,0.83993,1.2274,0.53813,0.98098,0.00138644,0.00138644,0.00138644
53,268.916,0.82867,1.02349,0.58646,0.92501,0.96585,1,0.99356,0.81497,0.96585,1,0.99356,0.79827,0.89228,1.25783,0.55081,1.02086,0.00138094,0.00138094,0.00138094
54,273.535,0.80463,1.03557,0.59642,0.91778,0.97469,0.9902,0.99413,0.82385,0.97469,0.9902,0.99413,0.79509,0.89232,1.19048,0.53438,1.02404,0.00137544,0.00137544,0.00137544
55,278.314,0.83766,1.11213,0.58051,0.9251,0.98716,0.9902,0.9949,0.84508,0.98716,0.9902,0.9949,0.82544,0.79267,1.08996,0.50439,0.98186,0.00136994,0.00136994,0.00136994
56,282.962,0.82078,1.06354,0.58204,0.92791,0.9929,1,0.995,0.84248,0.9929,1,0.995,0.82827,0.78244,1.1383,0.48635,0.97577,0.00136444,0.00136444,0.00136444
57,287.578,0.80627,1.09322,0.58936,0.9489,0.98984,1,0.995,0.8499,0.98984,1,0.995,0.84027,0.77918,1.18996,0.48114,0.97109,0.00135894,0.00135894,0.00135894
58,292.088,0.84773,1.04799,0.60643,0.93515,0.99265,1,0.995,0.84438,0.99265,1,0.995,0.84675,0.82568,1.01708,0.4762,0.98697,0.00135344,0.00135344,0.00135344
59,297.09,0.74736,0.98871,0.53132,0.91065,0.99164,1,0.995,0.85114,0.99164,1,0.995,0.84045,0.82603,1.03043,0.46653,0.98393,0.00134794,0.00134794,0.00134794
60,301.797,0.8091,1.03785,0.54965,0.91136,0.9893,1,0.995,0.85323,0.9893,1,0.995,0.82172,0.76515,1.03042,0.4549,0.95685,0.00134244,0.00134244,0.00134244
61,306.534,0.76979,1.04398,0.54216,0.88589,0.99285,1,0.995,0.8701,0.99285,1,0.995,0.84667,0.73204,0.99642,0.47092,0.94255,0.00133693,0.00133693,0.00133693
62,311.157,0.79791,1.06007,0.55964,0.90983,0.98087,1,0.995,0.83894,0.98087,1,0.995,0.83358,0.82267,0.98678,0.51107,0.98994,0.00133143,0.00133143,0.00133143
63,315.767,0.82555,1.05914,0.55726,0.91323,0.98899,1,0.995,0.82818,0.98899,1,0.995,0.84633,0.82858,1.05173,0.70639,0.99838,0.00132593,0.00132593,0.00132593
64,320.534,0.74482,0.93327,0.54265,0.92461,0.98972,1,0.995,0.82163,0.98972,1,0.995,0.81895,0.84773,1.00037,0.49234,0.99806,0.00132043,0.00132043,0.00132043
65,324.959,0.7884,0.99082,0.54632,0.93177,0.99127,1,0.995,0.82554,0.99127,1,0.995,0.80182,0.85807,1.1623,0.48243,0.99658,0.00131493,0.00131493,0.00131493
66,329.642,0.82218,1.07264,0.56553,0.92396,0.99627,1,0.995,0.85063,0.99627,1,0.995,0.84593,0.7457,0.9354,0.49494,0.93882,0.00130943,0.00130943,0.00130943
67,334.42,0.77246,1.00929,0.53346,0.90154,0.99031,1,0.995,0.85094,0.99031,1,0.995,0.8325,0.7401,1.03839,0.48103,0.9395,0.00130393,0.00130393,0.00130393
68,339.229,0.70435,0.92395,0.49308,0.90297,0.99078,1,0.995,0.8614,0.99078,1,0.995,0.83763,0.78235,0.99184,0.44583,0.95432,0.00129843,0.00129843,0.00129843
69,343.922,0.7056,0.95083,0.50349,0.88585,0.98927,1,0.995,0.84208,0.98927,1,0.995,0.82554,0.80782,1.0296,0.45923,0.98029,0.00129293,0.00129293,0.00129293
70,349.621,0.72406,0.99425,0.48694,0.8962,0.99124,1,0.995,0.84749,0.99124,1,0.995,0.84167,0.78013,1.14234,0.48609,0.96239,0.00128742,0.00128742,0.00128742
71,354.376,0.7509,0.99488,0.50311,0.90543,0.98995,0.99908,0.995,0.84972,0.98995,0.99908,0.995,0.83648,0.7702,1.07954,0.4746,0.97034,0.00128192,0.00128192,0.00128192
72,359.152,0.73958,0.97423,0.50293,0.91025,0.99261,1,0.995,0.8654,0.99261,1,0.995,0.8501,0.75488,1.04054,0.44323,0.94961,0.00127642,0.00127642,0.00127642
73,364.028,0.78286,0.96659,0.51905,0.91739,0.98943,1,0.995,0.84918,0.98943,1,0.995,0.84618,0.76773,1.01071,0.44147,0.95001,0.00127092,0.00127092,0.00127092
74,368.708,0.77114,0.9592,0.51288,0.92349,0.98799,1,0.995,0.86651,0.98799,1,0.995,0.84193,0.76336,0.95139,0.44733,0.95269,0.00126542,0.00126542,0.00126542
75,373.431,0.79564,1.02138,0.51712,0.91918,0.9886,0.992,0.995,0.87481,0.9886,0.992,0.995,0.85015,0.73596,0.96533,0.45731,0.93876,0.00125992,0.00125992,0.00125992
76,378.233,0.73014,0.93138,0.51742,0.89552,0.99263,1,0.995,0.87143,0.99263,1,0.995,0.83076,0.752,1.01866,0.44358,0.95527,0.00125442,0.00125442,0.00125442
77,383.027,0.74294,0.983,0.49492,0.91853,0.99662,1,0.995,0.85813,0.99662,1,0.995,0.83983,0.75919,1.04472,0.48087,0.95174,0.00124892,0.00124892,0.00124892
78,387.713,0.75478,0.95925,0.4993,0.90897,0.99266,1,0.995,0.85047,0.99266,1,0.995,0.81677,0.80654,1.03329,0.4768,0.96165,0.00124342,0.00124342,0.00124342
79,392.406,0.78625,0.95327,0.52177,0.91147,0.98943,1,0.995,0.85646,0.98943,1,0.995,0.82338,0.73344,1.05878,0.46063,0.93683,0.00123791,0.00123791,0.00123791
80,397.22,0.70394,0.86669,0.48181,0.90927,0.99045,1,0.995,0.85362,0.99045,1,0.995,0.83553,0.75293,1.08474,0.44537,0.94609,0.00123241,0.00123241,0.00123241
81,401.947,0.77973,0.93037,0.50565,0.91188,0.99139,1,0.995,0.82772,0.99139,1,0.995,0.83106,0.79692,1.00139,0.47345,0.97443,0.00122691,0.00122691,0.00122691
82,406.796,0.78171,0.99492,0.49907,0.90745,0.99145,1,0.995,0.86039,0.99145,1,0.995,0.85361,0.74487,0.99272,0.45394,0.95116,0.00122141,0.00122141,0.00122141
83,411.652,0.71409,0.92597,0.48906,0.89972,0.98671,1,0.995,0.87073,0.98671,1,0.995,0.85365,0.75069,0.96287,0.44907,0.95505,0.00121591,0.00121591,0.00121591
84,416.42,0.72071,0.96732,0.48864,0.88833,0.98932,1,0.995,0.85262,0.98932,1,0.995,0.84078,0.71499,0.92864,0.43066,0.93639,0.00121041,0.00121041,0.00121041
85,421.238,0.73654,0.96224,0.47917,0.9052,0.98789,0.99919,0.995,0.86661,0.98789,0.99919,0.995,0.85276,0.7418,0.95584,0.43643,0.95587,0.00120491,0.00120491,0.00120491
86,426.151,0.77033,0.96507,0.49831,0.89636,0.98261,1,0.9949,0.85526,0.98261,1,0.9949,0.85507,0.74693,0.92396,0.44467,0.95438,0.00119941,0.00119941,0.00119941
87,430.961,0.70986,0.93586,0.46925,0.87241,0.9967,1,0.995,0.86718,0.9967,1,0.995,0.85717,0.77189,0.99636,0.4473,0.9641,0.00119391,0.00119391,0.00119391
88,435.717,0.76662,0.96215,0.48228,0.89819,0.99104,1,0.995,0.86286,0.99104,1,0.995,0.85621,0.78326,0.99707,0.42911,0.96367,0.0011884,0.0011884,0.0011884
89,440.457,0.74018,0.93918,0.47574,0.90244,0.99209,1,0.995,0.86202,0.99209,1,0.995,0.85028,0.76589,0.9257,0.43074,0.95913,0.0011829,0.0011829,0.0011829
90,445.254,0.73729,1.00899,0.47938,0.90149,0.98629,1,0.995,0.87477,0.98629,1,0.995,0.84963,0.74579,0.91465,0.43984,0.95913,0.0011774,0.0011774,0.0011774
91,450.055,0.69737,0.98546,0.46797,0.87877,0.99215,1,0.995,0.87511,0.99215,1,0.995,0.85028,0.72821,0.96905,0.44035,0.94114,0.0011719,0.0011719,0.0011719
92,454.965,0.72772,1.04173,0.4768,0.8972,0.99226,1,0.995,0.86773,0.99226,1,0.995,0.84559,0.7428,1.0531,0.44376,0.94007,0.0011664,0.0011664,0.0011664
93,459.755,0.73126,0.96455,0.48106,0.90063,0.98973,1,0.995,0.87955,0.98973,1,0.995,0.85537,0.68332,0.9881,0.42075,0.93362,0.0011609,0.0011609,0.0011609
94,464.536,0.74716,1.08661,0.50929,0.89045,0.97786,1,0.995,0.86966,0.97786,1,0.995,0.84859,0.75657,1.08753,0.44978,0.9662,0.0011554,0.0011554,0.0011554
95,469.468,0.66068,0.889,0.47895,0.89097,0.98831,1,0.995,0.86577,0.98831,1,0.995,0.84763,0.76659,1.0656,0.43698,0.95779,0.0011499,0.0011499,0.0011499
96,474.474,0.70454,0.99029,0.48126,0.90573,0.98754,1,0.995,0.83476,0.98754,1,0.995,0.82522,0.78278,0.99697,0.44431,0.96716,0.0011444,0.0011444,0.0011444
97,479.765,0.74745,0.96121,0.47387,0.90601,0.99104,1,0.995,0.83787,0.99104,1,0.995,0.85029,0.72504,1.05237,0.44427,0.92666,0.00113889,0.00113889,0.00113889
98,484.482,0.6782,0.88155,0.44841,0.87045,0.99058,1,0.995,0.84683,0.99058,1,0.995,0.84837,0.73396,0.95447,0.44684,0.94101,0.00113339,0.00113339,0.00113339
99,489.316,0.72643,0.92963,0.49076,0.90623,0.99402,1,0.995,0.85954,0.99402,1,0.995,0.86499,0.69935,0.89877,0.43106,0.93406,0.00112789,0.00112789,0.00112789
100,494.077,0.69499,0.91614,0.46601,0.88562,0.98984,1,0.995,0.86788,0.98984,1,0.995,0.86458,0.69429,0.97563,0.4343,0.92304,0.00112239,0.00112239,0.00112239
101,498.866,0.67737,0.84999,0.45356,0.8917,0.98931,1,0.995,0.85943,0.98931,1,0.995,0.84053,0.69555,0.87509,0.41604,0.93296,0.00111689,0.00111689,0.00111689
102,503.653,0.65294,0.87111,0.44806,0.88063,0.99216,1,0.995,0.87183,0.99216,1,0.995,0.86695,0.6832,0.8739,0.41108,0.91894,0.00111139,0.00111139,0.00111139
103,508.362,0.67297,0.82703,0.45166,0.87783,0.99234,1,0.995,0.87634,0.99234,1,0.995,0.87034,0.69487,0.88093,0.40036,0.92032,0.00110589,0.00110589,0.00110589
104,513.563,0.69253,0.86145,0.44475,0.88936,0.99136,1,0.995,0.87237,0.99136,1,0.995,0.86445,0.72041,0.91261,0.42732,0.93415,0.00110039,0.00110039,0.00110039
105,518.599,0.68501,0.83081,0.45741,0.88015,0.98928,1,0.995,0.87116,0.98928,1,0.995,0.85686,0.72863,0.97869,0.44404,0.93909,0.00109489,0.00109489,0.00109489
106,523.309,0.72273,0.90397,0.45201,0.88454,0.99238,1,0.995,0.8545,0.99238,1,0.995,0.85426,0.76223,0.91783,0.43318,0.9849,0.00108938,0.00108938,0.00108938
107,527.99,0.69259,0.82536,0.44035,0.88055,0.99369,1,0.995,0.85362,0.99369,1,0.995,0.86139,0.74214,0.92238,0.43393,0.96924,0.00108388,0.00108388,0.00108388
108,532.799,0.67637,0.88227,0.44657,0.90374,0.99166,1,0.995,0.88063,0.99166,1,0.995,0.86573,0.70948,0.90536,0.41447,0.95743,0.00107838,0.00107838,0.00107838
109,537.651,0.65615,0.83774,0.44338,0.86683,0.9895,1,0.995,0.88386,0.9895,1,0.995,0.8724,0.69842,0.88172,0.40015,0.9477,0.00107288,0.00107288,0.00107288
110,542.753,0.6572,0.84883,0.43438,0.88924,0.98886,1,0.995,0.86386,0.98886,1,0.995,0.8562,0.7055,0.90648,0.41109,0.93736,0.00106738,0.00106738,0.00106738
111,547.469,0.66275,0.90038,0.44479,0.88038,0.99447,1,0.995,0.87044,0.99447,1,0.995,0.8629,0.72106,0.94469,0.40663,0.94108,0.00106188,0.00106188,0.00106188
112,552.238,0.66123,0.86226,0.44332,0.88789,0.99484,1,0.995,0.86978,0.99484,1,0.995,0.85546,0.73207,0.97387,0.42502,0.94822,0.00105638,0.00105638,0.00105638
113,557.03,0.66354,0.84525,0.44151,0.89134,0.99598,1,0.995,0.86023,0.99598,1,0.995,0.85469,0.76332,0.97912,0.4424,0.95139,0.00105088,0.00105088,0.00105088
114,561.691,0.63623,0.78931,0.42375,0.8724,0.99421,1,0.995,0.87208,0.99421,1,0.995,0.85456,0.74102,0.9126,0.40736,0.95854,0.00104538,0.00104538,0.00104538
115,566.519,0.64429,0.88203,0.41964,0.87053,0.99629,1,0.995,0.88324,0.99629,1,0.995,0.85439,0.73386,0.90305,0.40393,0.95356,0.00103987,0.00103987,0.00103987
116,571.293,0.62744,0.84797,0.42264,0.87355,0.99273,1,0.995,0.88628,0.99273,1,0.995,0.86428,0.71036,0.86103,0.39738,0.94468,0.00103437,0.00103437,0.00103437
117,576.27,0.63779,0.88934,0.41681,0.87669,0.99385,1,0.995,0.87976,0.99385,1,0.995,0.86542,0.66999,0.86865,0.38874,0.9227,0.00102887,0.00102887,0.00102887
118,581.034,0.67373,0.87403,0.42087,0.89196,0.99191,1,0.995,0.89147,0.99191,1,0.995,0.87689,0.6537,0.88284,0.38262,0.93238,0.00102337,0.00102337,0.00102337
119,585.871,0.63571,0.89017,0.41921,0.87791,0.98996,1,0.995,0.86756,0.98996,1,0.995,0.84624,0.71642,1.0364,0.40033,0.94962,0.00101787,0.00101787,0.00101787
120,590.72,0.60744,0.81224,0.41007,0.86022,0.98539,0.99982,0.995,0.87869,0.98539,0.99982,0.995,0.85033,0.66569,0.88386,0.41485,0.9271,0.00101237,0.00101237,0.00101237
121,595.506,0.63034,0.87229,0.42068,0.87625,0.98629,0.99839,0.995,0.87761,0.98629,0.99839,0.995,0.85232,0.63545,0.86675,0.41259,0.90561,0.00100687,0.00100687,0.00100687
122,600.163,0.68017,0.91452,0.43725,0.88055,0.99077,1,0.995,0.87301,0.99077,1,0.995,0.85878,0.69221,0.94227,0.40854,0.9292,0.00100137,0.00100137,0.00100137
123,605.026,0.66823,0.82794,0.43075,0.87659,0.98797,1,0.995,0.87828,0.98797,1,0.995,0.86775,0.67107,0.79748,0.3945,0.93576,0.000995866,0.000995866,0.000995866
124,609.917,0.66242,0.82046,0.41936,0.88268,0.99317,1,0.995,0.89814,0.99317,1,0.995,0.88257,0.64626,0.83893,0.39709,0.90803,0.000990365,0.000990365,0.000990365
125,614.715,0.64288,0.81885,0.41571,0.87621,0.99286,1,0.995,0.8998,0.99286,1,0.995,0.85684,0.64253,0.89745,0.38857,0.91337,0.000984864,0.000984864,0.000984864
126,619.444,0.62533,0.81612,0.41645,0.8766,0.99243,1,0.995,0.90559,0.99243,1,0.995,0.86561,0.65482,0.85808,0.39419,0.92238,0.000979362,0.000979362,0.000979362
127,624.305,0.6571,0.79493,0.42161,0.89411,0.99336,1,0.995,0.88628,0.99336,1,0.995,0.85757,0.69384,0.91197,0.40352,0.93433,0.000973861,0.000973861,0.000973861
128,629.063,0.64637,0.86116,0.4323,0.8779,0.9934,1,0.995,0.85762,0.9934,1,0.995,0.83998,0.70486,0.87479,0.40707,0.93496,0.00096836,0.00096836,0.00096836
129,634.028,0.63811,0.76282,0.4172,0.86356,0.99479,1,0.995,0.8631,0.99479,1,0.995,0.85047,0.67819,0.86706,0.40952,0.92714,0.000962859,0.000962859,0.000962859
130,638.609,0.61983,0.78108,0.41965,0.88463,0.99036,1,0.995,0.88007,0.99036,1,0.995,0.8468,0.66224,0.88155,0.39362,0.92916,0.000957358,0.000957358,0.000957358
131,643.383,0.62645,0.8026,0.41282,0.87323,0.99028,1,0.995,0.87904,0.99028,1,0.995,0.85368,0.66299,0.8178,0.39728,0.93299,0.000951857,0.000951857,0.000951857
132,648.262,0.65319,0.82197,0.42327,0.87582,0.99146,1,0.995,0.8871,0.99146,1,0.995,0.87269,0.66269,0.88094,0.39892,0.91925,0.000946356,0.000946356,0.000946356
133,653.016,0.60303,0.75655,0.391,0.85803,0.99276,1,0.995,0.90349,0.99276,1,0.995,0.87071,0.63191,0.86634,0.38434,0.90144,0.000940855,0.000940855,0.000940855
134,657.964,0.67248,0.89758,0.43721,0.8837,0.99247,1,0.995,0.9088,0.99247,1,0.995,0.86401,0.63325,0.8872,0.39193,0.90316,0.000935354,0.000935354,0.000935354
135,663.027,0.64279,0.8365,0.41172,0.88238,0.9923,1,0.995,0.91189,0.9923,1,0.995,0.87312,0.63272,0.89118,0.36348,0.91059,0.000929853,0.000929853,0.000929853
136,667.848,0.62345,0.80248,0.43372,0.87644,0.99214,1,0.995,0.88325,0.99214,1,0.995,0.85869,0.67306,0.93403,0.37898,0.92812,0.000924352,0.000924352,0.000924352
137,672.937,0.60593,0.75118,0.40449,0.86999,0.99438,1,0.995,0.89338,0.99438,1,0.995,0.86492,0.67094,0.91645,0.37847,0.92932,0.00091885,0.00091885,0.00091885
138,677.553,0.62524,0.81695,0.40434,0.87998,0.99566,1,0.995,0.89287,0.99566,1,0.995,0.85077,0.69935,0.92655,0.38715,0.93365,0.000913349,0.000913349,0.000913349
139,682.249,0.59015,0.76142,0.39612,0.85995,0.99616,1,0.995,0.89012,0.99616,1,0.995,0.85098,0.65803,0.85289,0.38279,0.91881,0.000907848,0.000907848,0.000907848
