epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,101.58,1.03789,1.44518,1.12178,0.9783,0.94459,0.93597,0.99352,0.72679,0.94459,0.93597,0.99352,0.70786,1.0873,1.64376,0.88831,1.07897,0.00150747,0.00150747,0.00150747
31,104.766,0.99451,1.48982,1.02934,0.99378,0.95078,0.99812,0.995,0.76969,0.95078,0.99812,0.995,0.75564,0.98573,1.35317,0.77719,1.0491,0.00150197,0.00150197,0.00150197
32,108.561,1.00748,1.30852,1.05987,1.02736,0.95907,1,0.995,0.77769,0.95907,1,0.995,0.77201,0.91232,1.29322,0.76537,1.01021,0.00149647,0.00149647,0.00149647
33,111.325,0.92591,1.34752,0.94272,0.9498,0.94908,0.99058,0.995,0.76038,0.94908,0.99058,0.995,0.77819,0.91573,1.38156,0.72843,1.01638,0.00149096,0.00149096,0.00149096
34,114.07,1.03035,1.39099,1.03819,0.99148,0.976,1,0.995,0.8074,0.976,1,0.995,0.77569,0.89183,1.44493,0.65521,1.01751,0.00148546,0.00148546,0.00148546
35,116.895,0.99228,1.23373,1.01799,0.99739,0.95465,1,0.995,0.83433,0.95465,1,0.995,0.78234,0.85424,1.37934,0.66507,0.96759,0.00147996,0.00147996,0.00147996
36,119.728,0.95781,1.2385,0.91139,0.95633,0.97592,0.99814,0.995,0.80038,0.97592,0.99814,0.995,0.78753,0.87077,1.29123,0.67026,0.97561,0.00147446,0.00147446,0.00147446
37,122.631,0.93997,1.30764,0.87883,0.92803,0.98238,0.99885,0.995,0.78406,0.98238,0.99885,0.995,0.77932,0.85998,1.24137,0.6975,0.96736,0.00146896,0.00146896,0.00146896
38,125.811,0.99874,1.17235,0.91653,0.9643,0.98033,1,0.995,0.7854,0.98033,1,0.995,0.7679,0.92282,1.22164,0.66561,0.9913,0.00146346,0.00146346,0.00146346
39,128.903,0.93367,1.19095,0.89859,0.94219,0.97769,0.99859,0.995,0.79693,0.97769,0.99859,0.995,0.79873,0.92608,1.3695,0.66782,1.01759,0.00145796,0.00145796,0.00145796
40,131.827,1.00893,1.35662,0.95084,0.9755,0.97935,0.99798,0.995,0.78434,0.97935,0.99798,0.995,0.79293,0.94632,1.39268,0.65239,1.02325,0.00145246,0.00145246,0.00145246
41,134.651,0.89628,1.12063,0.89004,0.93172,0.96629,1,0.994,0.79301,0.96629,1,0.994,0.79374,0.88474,1.19681,0.64501,0.98648,0.00144696,0.00144696,0.00144696
42,137.536,0.97103,1.12913,0.86961,0.98054,0.96142,0.98276,0.9945,0.80081,0.96142,0.98276,0.9945,0.7957,0.8932,1.24567,0.69012,0.99205,0.00144145,0.00144145,0.00144145
43,140.429,0.94,1.1854,0.86276,0.96332,0.94603,1,0.994,0.78306,0.94603,1,0.994,0.79965,0.92475,1.24914,0.67554,0.99649,0.00143595,0.00143595,0.00143595
44,143.33,0.9372,1.11678,0.89204,0.96416,0.94803,0.98233,0.995,0.82952,0.94803,0.98233,0.995,0.77803,0.8339,1.29245,0.70554,0.96814,0.00143045,0.00143045,0.00143045
45,146.252,0.95082,1.23572,0.89967,0.96547,0.97331,1,0.995,0.80922,0.97331,1,0.995,0.75624,0.86563,1.39761,0.66872,0.97653,0.00142495,0.00142495,0.00142495
46,149.141,0.93487,1.05436,0.82773,0.93138,0.98323,1,0.995,0.8226,0.98323,1,0.995,0.78487,0.81616,1.22907,0.63772,0.95167,0.00141945,0.00141945,0.00141945
47,152.005,0.92286,1.19697,0.8023,0.93059,0.98761,1,0.995,0.84443,0.98761,1,0.995,0.80952,0.77373,1.25433,0.59707,0.93836,0.00141395,0.00141395,0.00141395
48,154.987,0.88597,1.20162,0.8258,0.92832,0.98898,0.99967,0.995,0.83739,0.98898,0.99967,0.995,0.80891,0.83105,1.24901,0.61833,0.95342,0.00140845,0.00140845,0.00140845
49,157.543,0.96068,1.2757,0.82914,0.96634,0.9844,1,0.995,0.84875,0.9844,1,0.995,0.81405,0.81144,1.15289,0.60055,0.94683,0.00140295,0.00140295,0.00140295
50,160.161,0.83683,1.12353,0.74064,0.9521,0.98531,1,0.995,0.84377,0.98531,1,0.995,0.81363,0.79218,1.15841,0.57735,0.95284,0.00139745,0.00139745,0.00139745
51,162.773,0.79002,1.19269,0.73209,0.9223,0.97854,1,0.995,0.83334,0.97854,1,0.995,0.80136,0.79688,1.14529,0.57854,0.95391,0.00139195,0.00139195,0.00139195
52,165.31,0.87769,1.16042,0.75525,0.93909,0.97518,1,0.995,0.829,0.97518,1,0.995,0.78294,0.79131,1.1654,0.60672,0.94401,0.00138644,0.00138644,0.00138644
53,167.808,0.85546,1.24243,0.793,0.97174,0.97898,1,0.995,0.82166,0.97898,1,0.995,0.79641,0.80345,1.15056,0.59584,0.94876,0.00138094,0.00138094,0.00138094
54,170.323,0.84913,1.12577,0.86077,0.92808,0.978,1,0.995,0.82692,0.978,1,0.995,0.78878,0.81797,1.18479,0.60823,0.9566,0.00137544,0.00137544,0.00137544
55,172.88,0.85225,1.09441,0.76761,0.94493,0.97198,0.99858,0.995,0.82384,0.97198,0.99858,0.995,0.78184,0.80994,1.24137,0.61352,0.94781,0.00136994,0.00136994,0.00136994
56,175.468,0.82691,1.08987,0.74492,0.93024,0.98368,1,0.995,0.8347,0.98368,1,0.995,0.83058,0.77792,1.17072,0.57991,0.93365,0.00136444,0.00136444,0.00136444
57,178.085,0.85456,0.99188,0.70441,0.91868,0.98614,1,0.995,0.85788,0.98614,1,0.995,0.82583,0.78105,1.15076,0.57483,0.93812,0.00135894,0.00135894,0.00135894
58,180.773,0.8545,1.15372,0.74117,0.94182,0.98118,1,0.995,0.83591,0.98118,1,0.995,0.81561,0.76165,1.10608,0.55334,0.92567,0.00135344,0.00135344,0.00135344
59,183.372,0.92942,1.16102,0.75919,0.92906,0.97621,1,0.995,0.8367,0.97621,1,0.995,0.82584,0.7733,1.09312,0.54154,0.9285,0.00134794,0.00134794,0.00134794
60,185.924,0.89386,1.15381,0.71616,0.93008,0.97376,0.99915,0.995,0.84532,0.97376,0.99915,0.995,0.82524,0.75775,1.05576,0.5535,0.91957,0.00134244,0.00134244,0.00134244
61,188.484,0.8407,1.00775,0.6656,0.91648,0.97318,0.99897,0.995,0.85359,0.97318,0.99897,0.995,0.81663,0.73156,1.03891,0.59031,0.91521,0.00133693,0.00133693,0.00133693
62,191.157,0.79513,0.98759,0.65034,0.89799,0.97201,0.99846,0.995,0.82796,0.97201,0.99846,0.995,0.76981,0.85046,1.24526,0.60681,0.95245,0.00133143,0.00133143,0.00133143
63,193.796,0.81834,1.12872,0.66438,0.92284,0.98359,1,0.995,0.84659,0.98359,1,0.995,0.79967,0.74142,1.10888,0.56602,0.91349,0.00132593,0.00132593,0.00132593
64,196.407,0.80074,1.11873,0.68852,0.94428,0.99347,1,0.995,0.83057,0.99347,1,0.995,0.80687,0.7586,1.20286,0.59278,0.93131,0.00132043,0.00132043,0.00132043
65,198.929,0.76123,1.0872,0.62505,0.91451,0.99496,1,0.995,0.83548,0.99496,1,0.995,0.80692,0.76707,1.20635,0.6278,0.93176,0.00131493,0.00131493,0.00131493
66,201.572,0.76737,1.09122,0.63912,0.90557,0.98624,1,0.995,0.8481,0.98624,1,0.995,0.8118,0.74767,1.12037,0.57624,0.9229,0.00130943,0.00130943,0.00130943
67,204.098,0.77251,1.00629,0.61294,0.88643,0.99011,1,0.995,0.83654,0.99011,1,0.995,0.83206,0.74446,1.12782,0.53811,0.92211,0.00130393,0.00130393,0.00130393
68,206.743,0.77141,0.99943,0.64347,0.89837,0.98523,1,0.995,0.84509,0.98523,1,0.995,0.82322,0.78245,1.11635,0.56369,0.93536,0.00129843,0.00129843,0.00129843
69,209.37,0.72719,0.87763,0.59889,0.90519,0.98577,1,0.995,0.8639,0.98577,1,0.995,0.80755,0.77249,1.17092,0.53237,0.93482,0.00129293,0.00129293,0.00129293
70,212.081,0.70956,1.01453,0.58146,0.89737,0.9873,1,0.995,0.83081,0.9873,1,0.995,0.8045,0.77822,1.24008,0.5257,0.92588,0.00128742,0.00128742,0.00128742
71,214.71,0.73562,0.9367,0.59585,0.90145,0.98968,1,0.995,0.83675,0.98968,1,0.995,0.81509,0.75045,1.09287,0.5331,0.92736,0.00128192,0.00128192,0.00128192
72,217.289,0.75866,1.00192,0.61812,0.92655,0.98774,1,0.995,0.85907,0.98774,1,0.995,0.82175,0.74195,1.07592,0.54405,0.91743,0.00127642,0.00127642,0.00127642
73,219.899,0.73382,0.93466,0.5872,0.87591,0.98655,1,0.995,0.86253,0.98655,1,0.995,0.83474,0.74763,1.0476,0.49783,0.91477,0.00127092,0.00127092,0.00127092
74,222.525,0.76469,1.02082,0.62741,0.92375,0.98287,1,0.995,0.86396,0.98287,1,0.995,0.82181,0.75012,1.12894,0.5188,0.91505,0.00126542,0.00126542,0.00126542
75,225.091,0.74892,0.87544,0.59233,0.90066,0.97944,1,0.995,0.85064,0.97944,1,0.995,0.83313,0.77269,1.06682,0.50887,0.92409,0.00125992,0.00125992,0.00125992
76,227.63,0.80763,1.1096,0.6317,0.90934,0.9836,1,0.995,0.83869,0.9836,1,0.995,0.83187,0.79165,1.09549,0.50976,0.93075,0.00125442,0.00125442,0.00125442
