epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,177.663,0.72751,0.90985,0.58102,0.91433,0.99259,1,0.995,0.83146,0.99259,1,0.995,0.80837,0.62904,0.83419,0.46819,0.90834,0.00150747,0.00150747,0.00150747
31,183.482,0.72528,0.91123,0.57712,0.91448,0.98645,0.99288,0.995,0.82335,0.98645,0.99288,0.995,0.82738,0.63921,0.78475,0.52351,0.91064,0.00150197,0.00150197,0.00150197
32,189.394,0.75059,0.98301,0.59289,0.92712,0.99794,0.99712,0.995,0.80469,0.99794,0.99712,0.995,0.8134,0.73031,0.88265,0.57811,0.96633,0.00149647,0.00149647,0.00149647
33,195.339,0.75074,0.91543,0.59755,0.91679,0.99322,1,0.995,0.83225,0.99322,1,0.995,0.81582,0.6617,0.85254,0.5545,0.9346,0.00149096,0.00149096,0.00149096
34,201.312,0.67454,0.84868,0.55588,0.89197,0.99109,1,0.995,0.84689,0.99109,1,0.995,0.81609,0.61899,0.85833,0.45405,0.90698,0.00148546,0.00148546,0.00148546
35,207.464,0.69038,0.84916,0.53384,0.89201,0.99453,1,0.995,0.82904,0.99453,1,0.995,0.81879,0.63753,0.82153,0.47465,0.91345,0.00147996,0.00147996,0.00147996
36,213.598,0.70606,0.86154,0.56283,0.9173,0.99476,1,0.995,0.83612,0.99476,1,0.995,0.84961,0.64818,0.73342,0.45545,0.91676,0.00147446,0.00147446,0.00147446
37,219.689,0.71525,0.9445,0.53537,0.90887,0.99034,1,0.995,0.83736,0.99034,1,0.995,0.81243,0.65097,0.82594,0.4354,0.906,0.00146896,0.00146896,0.00146896
38,225.666,0.69868,0.87464,0.53596,0.90286,0.9926,1,0.995,0.84551,0.9926,1,0.995,0.82661,0.62073,0.79496,0.41082,0.89911,0.00146346,0.00146346,0.00146346
39,231.703,0.66598,0.90091,0.51133,0.88232,0.99333,0.999,0.995,0.8441,0.99333,0.999,0.995,0.81994,0.61582,0.76637,0.43854,0.89726,0.00145796,0.00145796,0.00145796
40,237.889,0.67511,0.82727,0.52028,0.88414,0.99576,1,0.995,0.83232,0.99576,1,0.995,0.82896,0.63791,0.80066,0.44367,0.90489,0.00145246,0.00145246,0.00145246
41,244.264,0.67841,0.81406,0.51235,0.88883,0.99178,0.99537,0.995,0.83916,0.99178,0.99537,0.995,0.80531,0.65951,0.91161,0.44908,0.92706,0.00144696,0.00144696,0.00144696
