epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,893.483,0.25175,0.19829,0.22359,0.80672,0.99815,1,0.995,0.99445,0.99815,1,0.995,0.98924,0.16686,0.13447,0.16271,0.78148,0.00120491,0.00120491,0.00120491
30,924.773,0.25179,0.18622,0.22998,0.81185,0.99911,1,0.995,0.99464,0.99911,1,0.995,0.98945,0.14672,0.13653,0.15173,0.77419,0.0011884,0.0011884,0.0011884
31,955.735,0.24917,0.19934,0.22116,0.8105,0.99926,1,0.995,0.99385,0.99926,1,0.995,0.9903,0.15241,0.14326,0.15496,0.77565,0.0011719,0.0011719,0.0011719
32,986.762,0.23383,0.18789,0.20789,0.80193,0.99923,1,0.995,0.9948,0.99923,1,0.995,0.98718,0.16444,0.12778,0.16057,0.77745,0.0011554,0.0011554,0.0011554
33,1017.49,0.23669,0.18946,0.22429,0.80211,0.99917,1,0.995,0.99336,0.99917,1,0.995,0.98927,0.15908,0.13049,0.15917,0.77794,0.00113889,0.00113889,0.00113889
34,1047.56,0.24373,0.19281,0.21967,0.8111,0.9991,1,0.995,0.99407,0.9991,1,0.995,0.98775,0.14762,0.13023,0.14926,0.77746,0.00112239,0.00112239,0.00112239
35,1079.35,0.23896,0.18682,0.21386,0.80513,0.99924,1,0.995,0.99444,0.99924,1,0.995,0.99312,0.14674,0.12681,0.14359,0.77637,0.00110589,0.00110589,0.00110589
36,1109.92,0.23495,0.1905,0.20829,0.80519,0.99919,1,0.995,0.99469,0.99919,1,0.995,0.99207,0.17279,0.13143,0.15853,0.77953,0.00108938,0.00108938,0.00108938
37,1140.31,0.23345,0.2112,0.20646,0.80534,0.99931,1,0.995,0.99437,0.99931,1,0.995,0.99064,0.14824,0.13499,0.14239,0.77699,0.00107288,0.00107288,0.00107288
38,1170.14,0.25044,0.20669,0.21403,0.81053,0.9992,1,0.995,0.99403,0.9992,1,0.995,0.99139,0.14546,0.12519,0.14253,0.77701,0.00105638,0.00105638,0.00105638
39,1201.01,0.22415,0.17827,0.19573,0.80617,0.99929,1,0.995,0.99481,0.99929,1,0.995,0.9884,0.13991,0.12516,0.1374,0.77512,0.00103987,0.00103987,0.00103987
40,1231.76,0.23192,0.191,0.20245,0.80866,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98993,0.13998,0.12525,0.13749,0.77429,0.00102337,0.00102337,0.00102337
41,1262.1,0.23404,0.19347,0.19931,0.8019,0.99927,1,0.995,0.99475,0.99927,1,0.995,0.99098,0.15065,0.13134,0.14653,0.77568,0.00100687,0.00100687,0.00100687
42,1292.77,0.22402,0.18367,0.19756,0.80724,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99126,0.14951,0.13078,0.15035,0.77734,0.000990365,0.000990365,0.000990365
43,1324.18,0.22281,0.17658,0.196,0.80569,0.99927,1,0.995,0.995,0.99927,1,0.995,0.99031,0.13106,0.13805,0.12477,0.7725,0.000973861,0.000973861,0.000973861
44,1355.03,0.2215,0.17762,0.18769,0.80776,0.99927,1,0.995,0.995,0.99927,1,0.995,0.98928,0.14368,0.12722,0.13901,0.77415,0.000957358,0.000957358,0.000957358
45,1385.02,0.21726,0.17635,0.18638,0.80388,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98906,0.14786,0.12226,0.13865,0.77547,0.000940855,0.000940855,0.000940855
46,1416.67,0.21245,0.16703,0.18773,0.79839,0.99926,1,0.995,0.99467,0.99926,1,0.995,0.98878,0.14382,0.1233,0.13855,0.7748,0.000924352,0.000924352,0.000924352
47,1445.82,0.22006,0.18407,0.18732,0.79975,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98833,0.1379,0.12153,0.12909,0.77407,0.000907848,0.000907848,0.000907848
48,1475.02,0.21486,0.18246,0.18772,0.80519,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98962,0.14794,0.1256,0.13902,0.77472,0.000891345,0.000891345,0.000891345
49,1504.95,0.21199,0.18394,0.19074,0.80141,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99066,0.13342,0.12536,0.13482,0.77413,0.000874842,0.000874842,0.000874842
50,1534.86,0.2061,0.17152,0.18524,0.80244,0.99924,1,0.995,0.995,0.99924,1,0.995,0.99039,0.12398,0.1197,0.1236,0.77179,0.000858338,0.000858338,0.000858338
51,1564.73,0.20684,0.17913,0.18573,0.8016,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99167,0.12746,0.12411,0.13247,0.77293,0.000841835,0.000841835,0.000841835
52,1594.77,0.21002,0.18511,0.17543,0.80313,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99254,0.14249,0.12396,0.13178,0.77323,0.000825332,0.000825332,0.000825332
53,1624.66,0.20646,0.1722,0.17762,0.8008,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99021,0.12782,0.12007,0.12518,0.77145,0.000808828,0.000808828,0.000808828
54,1654.97,0.20418,0.16913,0.18188,0.80312,0.99931,1,0.995,0.995,0.99931,1,0.995,0.9911,0.12583,0.11993,0.12229,0.77226,0.000792325,0.000792325,0.000792325
55,1684.6,0.20507,0.18765,0.1751,0.80567,0.99923,1,0.995,0.995,0.99923,1,0.995,0.98937,0.11753,0.13143,0.1164,0.77135,0.000775822,0.000775822,0.000775822
56,1714.44,0.20514,0.17408,0.17503,0.79757,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99136,0.12415,0.12101,0.12505,0.7712,0.000759318,0.000759318,0.000759318
57,1744.5,0.2103,0.17219,0.18031,0.80984,0.99935,1,0.995,0.995,0.99935,1,0.995,0.98896,0.1229,0.13085,0.12822,0.77227,0.000742815,0.000742815,0.000742815
58,1774.5,0.20307,0.16993,0.1724,0.8055,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99004,0.12638,0.12145,0.11742,0.77272,0.000726312,0.000726312,0.000726312
59,1804.89,0.19821,0.17407,0.17114,0.7976,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99056,0.12978,0.12609,0.12181,0.77182,0.000709809,0.000709809,0.000709809
60,1835.4,0.20174,0.17781,0.16726,0.80047,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99003,0.1131,0.1303,0.11109,0.77099,0.000693305,0.000693305,0.000693305
61,1865.76,0.18588,0.16591,0.15971,0.80045,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98877,0.11954,0.12028,0.10997,0.77077,0.000676802,0.000676802,0.000676802
62,1895.82,0.19117,0.16942,0.16474,0.79729,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99092,0.11216,0.12166,0.10497,0.7698,0.000660299,0.000660299,0.000660299
63,1925.85,0.19275,0.16641,0.16402,0.8028,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99067,0.11497,0.11424,0.11194,0.77039,0.000643795,0.000643795,0.000643795
64,1956.79,0.19734,0.18274,0.1656,0.80644,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98924,0.11424,0.12302,0.11072,0.77034,0.000627292,0.000627292,0.000627292
65,1990.3,0.1898,0.1729,0.16162,0.80833,0.99938,1,0.995,0.995,0.99938,1,0.995,0.98976,0.1198,0.12465,0.10613,0.77082,0.000610789,0.000610789,0.000610789
66,2020.71,0.19037,0.17395,0.16352,0.79897,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99062,0.10673,0.12181,0.10165,0.76925,0.000594286,0.000594286,0.000594286
67,2050.76,0.18564,0.16221,0.15829,0.80001,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99066,0.11399,0.1289,0.10989,0.77022,0.000577782,0.000577782,0.000577782
68,2080.56,0.18424,0.18331,0.15525,0.79955,0.99967,1,0.995,0.99482,0.99967,1,0.995,0.98935,0.10448,0.12153,0.10373,0.76927,0.000561279,0.000561279,0.000561279
69,2111.16,0.18,0.17226,0.14807,0.80387,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99154,0.11237,0.11721,0.10102,0.76976,0.000544776,0.000544776,0.000544776
70,2141.36,0.18432,0.17537,0.15567,0.79823,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99102,0.12365,0.12219,0.1101,0.77106,0.000528272,0.000528272,0.000528272
71,2171.34,0.18249,0.15978,0.15718,0.79776,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99044,0.10888,0.12387,0.10531,0.76972,0.000511769,0.000511769,0.000511769
72,2201.28,0.17697,0.16257,0.15162,0.80298,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99079,0.10874,0.12157,0.10195,0.76973,0.000495266,0.000495266,0.000495266
73,2231.82,0.18204,0.17279,0.1526,0.7975,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99043,0.10544,0.11765,0.10205,0.76912,0.000478762,0.000478762,0.000478762
74,2261.81,0.18265,0.17107,0.15056,0.80042,0.99935,1,0.995,0.995,0.99935,1,0.995,0.9893,0.11565,0.12143,0.10816,0.77107,0.000462259,0.000462259,0.000462259
75,2291.72,0.17502,0.16078,0.14582,0.79598,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99138,0.10445,0.12083,0.09946,0.76954,0.000445756,0.000445756,0.000445756
76,2321.72,0.17367,0.15983,0.14436,0.79815,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99157,0.11089,0.1192,0.10273,0.77002,0.000429253,0.000429253,0.000429253
77,2351.76,0.17966,0.17129,0.14711,0.79622,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99052,0.1074,0.12052,0.10447,0.76907,0.000412749,0.000412749,0.000412749
78,2381.97,0.17346,0.16538,0.14562,0.80048,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99093,0.10537,0.11822,0.09966,0.76949,0.000396246,0.000396246,0.000396246
79,2411.82,0.1687,0.16196,0.14182,0.79518,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99082,0.10281,0.12781,0.09839,0.7693,0.000379743,0.000379743,0.000379743
80,2442.36,0.18093,0.16833,0.14713,0.81282,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99139,0.09906,0.11611,0.09445,0.76863,0.000363239,0.000363239,0.000363239
81,2472.3,0.17119,0.16109,0.14124,0.79542,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99094,0.10123,0.11564,0.09025,0.76883,0.000346736,0.000346736,0.000346736
82,2502.6,0.16857,0.15731,0.14094,0.79356,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99079,0.10078,0.11571,0.09738,0.76888,0.000330233,0.000330233,0.000330233
83,2532.47,0.17343,0.16694,0.14244,0.79077,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99056,0.10298,0.1233,0.09504,0.76871,0.000313729,0.000313729,0.000313729
84,2562.22,0.16917,0.15821,0.13818,0.79744,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99109,0.10452,0.11586,0.09656,0.76906,0.000297226,0.000297226,0.000297226
85,2592.61,0.16962,0.1631,0.14114,0.79766,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99103,0.10154,0.11545,0.09771,0.76904,0.000280723,0.000280723,0.000280723
86,2622.85,0.16494,0.15077,0.13807,0.79229,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99154,0.09815,0.11541,0.08706,0.76806,0.00026422,0.00026422,0.00026422
87,2653.31,0.16007,0.1569,0.13251,0.79897,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99128,0.09199,0.11561,0.08926,0.76769,0.000247716,0.000247716,0.000247716
88,2683.54,0.16378,0.15951,0.13279,0.79499,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99064,0.09812,0.1189,0.08897,0.76801,0.000231213,0.000231213,0.000231213
89,2713.95,0.16116,0.15388,0.1321,0.7957,0.99931,1,0.995,0.995,0.99931,1,0.995,0.9919,0.09305,0.11756,0.08956,0.7677,0.00021471,0.00021471,0.00021471
90,2743.94,0.16007,0.15772,0.1285,0.79004,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99136,0.0954,0.11684,0.08676,0.76756,0.000198206,0.000198206,0.000198206
91,2838.79,0.1195,0.1401,0.10644,0.76909,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99064,0.09293,0.11634,0.08456,0.76696,0.000181703,0.000181703,0.000181703
92,2893.01,0.11937,0.13762,0.10828,0.76404,0.99937,1,0.995,0.995,0.99937,1,0.995,0.98985,0.09692,0.11337,0.09011,0.76776,0.0001652,0.0001652,0.0001652
93,2928.61,0.11942,0.13357,0.11132,0.76857,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98992,0.09764,0.1179,0.09564,0.76782,0.000148696,0.000148696,0.000148696
94,2949.83,0.11233,0.13352,0.10292,0.76481,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99085,0.09043,0.11625,0.08194,0.76716,0.000132193,0.000132193,0.000132193
95,2972.03,0.11406,0.13331,0.10308,0.77622,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99159,0.09441,0.11519,0.0881,0.76763,0.00011569,0.00011569,0.00011569
96,2995.36,0.10949,0.13375,0.09844,0.76646,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99094,0.0902,0.11518,0.08055,0.767,9.91865e-05,9.91865e-05,9.91865e-05
97,3017.9,0.10898,0.13313,0.09567,0.7673,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99135,0.09328,0.11492,0.07874,0.76746,8.26832e-05,8.26832e-05,8.26832e-05
98,3041.13,0.10793,0.13254,0.09405,0.76641,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99091,0.09028,0.1148,0.07766,0.76681,6.61799e-05,6.61799e-05,6.61799e-05
99,3074.28,0.10202,0.13535,0.09074,0.76234,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99072,0.08918,0.11444,0.07631,0.7666,4.96766e-05,4.96766e-05,4.96766e-05
100,3107.49,0.10192,0.13518,0.09013,0.76256,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99161,0.08651,0.11404,0.07566,0.76666,3.31733e-05,3.31733e-05,3.31733e-05
