epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,560.609,0.27917,0.19602,0.27046,0.81266,0.99884,1,0.995,0.99441,0.99884,1,0.995,0.98651,0.18441,0.12865,0.18062,0.78542,0.00148546,0.00148546,0.00148546
24,581.827,0.27129,0.18552,0.25128,0.80941,0.99913,1,0.995,0.99439,0.99913,1,0.995,0.98632,0.17993,0.15557,0.17225,0.78119,0.00147721,0.00147721,0.00147721
25,603.128,0.26086,0.19239,0.23831,0.81537,0.99925,1,0.995,0.993,0.99925,1,0.995,0.99173,0.17527,0.13213,0.17912,0.78162,0.00146896,0.00146896,0.00146896
26,624.574,0.26907,0.18837,0.24032,0.81299,0.99912,1,0.995,0.99357,0.99912,1,0.995,0.98958,0.17588,0.13904,0.17154,0.78313,0.00146071,0.00146071,0.00146071
27,646.143,0.27413,0.19315,0.25048,0.81244,0.99927,1,0.995,0.99436,0.99927,1,0.995,0.98819,0.18272,0.13635,0.16783,0.78132,0.00145246,0.00145246,0.00145246
28,668.407,0.26427,0.19428,0.23286,0.8072,0.9993,1,0.995,0.99293,0.9993,1,0.995,0.98816,0.17678,0.13924,0.17226,0.78145,0.00144421,0.00144421,0.00144421
29,689.923,0.25995,0.19809,0.23004,0.80772,0.99924,1,0.995,0.99396,0.99924,1,0.995,0.98914,0.16926,0.13894,0.16326,0.77896,0.00143595,0.00143595,0.00143595
30,711.353,0.25566,0.18957,0.22961,0.81252,0.99937,1,0.995,0.9948,0.99937,1,0.995,0.99167,0.15496,0.13674,0.16069,0.77593,0.0014277,0.0014277,0.0014277
31,733.016,0.24948,0.19819,0.22716,0.81069,0.99928,1,0.995,0.995,0.99928,1,0.995,0.98689,0.14695,0.13549,0.1518,0.77593,0.00141945,0.00141945,0.00141945
32,754.644,0.25168,0.19297,0.22572,0.80454,0.99915,1,0.995,0.995,0.99915,1,0.995,0.98668,0.1712,0.13638,0.17829,0.78109,0.0014112,0.0014112,0.0014112
33,776.43,0.25261,0.19309,0.22759,0.80495,0.99928,1,0.995,0.99468,0.99928,1,0.995,0.98821,0.17533,0.14475,0.17809,0.77964,0.00140295,0.00140295,0.00140295
34,798.1,0.26548,0.19399,0.23414,0.81384,0.999,1,0.995,0.99367,0.999,1,0.995,0.99157,0.17506,0.13446,0.15718,0.77789,0.0013947,0.0013947,0.0013947
35,819.784,0.24897,0.19054,0.22206,0.8056,0.99902,1,0.995,0.9945,0.99902,1,0.995,0.99111,0.15835,0.12803,0.15822,0.77747,0.00138644,0.00138644,0.00138644
36,841.41,0.2508,0.19611,0.21931,0.80692,0.99562,1,0.995,0.9931,0.99562,1,0.995,0.9922,0.1779,0.13145,0.18251,0.7793,0.00137819,0.00137819,0.00137819
37,863.057,0.25093,0.21403,0.23027,0.80725,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99128,0.1482,0.13344,0.15619,0.77892,0.00136994,0.00136994,0.00136994
38,884.689,0.25706,0.21163,0.22496,0.81072,0.99913,1,0.995,0.99477,0.99913,1,0.995,0.9904,0.15663,0.13216,0.15585,0.77685,0.00136169,0.00136169,0.00136169
39,906.225,0.24548,0.18748,0.21959,0.80909,0.99925,1,0.995,0.99409,0.99925,1,0.995,0.99014,0.15972,0.12711,0.15484,0.7779,0.00135344,0.00135344,0.00135344
40,928.576,0.24254,0.19791,0.22858,0.81018,0.99906,1,0.995,0.99466,0.99906,1,0.995,0.99116,0.15241,0.13329,0.14425,0.77715,0.00134519,0.00134519,0.00134519
41,950.51,0.23888,0.19888,0.2265,0.8026,0.99896,1,0.995,0.995,0.99896,1,0.995,0.98919,0.14804,0.14593,0.1504,0.77455,0.00133693,0.00133693,0.00133693
42,972.037,0.23403,0.19092,0.21482,0.80729,0.99902,1,0.995,0.995,0.99902,1,0.995,0.98831,0.1522,0.12886,0.14679,0.77736,0.00132868,0.00132868,0.00132868
43,993.741,0.24161,0.18259,0.22336,0.80787,0.99913,1,0.995,0.9945,0.99913,1,0.995,0.98611,0.14989,0.1362,0.14697,0.77623,0.00132043,0.00132043,0.00132043
44,1015.47,0.23282,0.18113,0.20345,0.81002,0.9993,1,0.995,0.99398,0.9993,1,0.995,0.99019,0.16073,0.12851,0.15424,0.77729,0.00131218,0.00131218,0.00131218
45,1037.03,0.23482,0.18309,0.20132,0.80503,0.99912,1,0.995,0.99452,0.99912,1,0.995,0.98847,0.15682,0.12417,0.15388,0.77489,0.00130393,0.00130393,0.00130393
46,1058.55,0.2336,0.17259,0.20667,0.79984,0.9992,1,0.995,0.99468,0.9992,1,0.995,0.99054,0.15868,0.12557,0.14815,0.77637,0.00129568,0.00129568,0.00129568
47,1080.25,0.23777,0.19069,0.20387,0.80299,0.99918,1,0.995,0.995,0.99918,1,0.995,0.98841,0.15115,0.13108,0.14109,0.77444,0.00128742,0.00128742,0.00128742
48,1101.96,0.24144,0.19009,0.21455,0.80869,0.99914,1,0.995,0.995,0.99914,1,0.995,0.99081,0.16625,0.1318,0.15234,0.77754,0.00127917,0.00127917,0.00127917
49,1123.76,0.22921,0.19169,0.20013,0.80349,0.99911,1,0.995,0.995,0.99911,1,0.995,0.98929,0.14343,0.13715,0.1444,0.7766,0.00127092,0.00127092,0.00127092
50,1145.45,0.23084,0.18053,0.20015,0.80585,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98903,0.15095,0.12044,0.14668,0.77717,0.00126267,0.00126267,0.00126267
51,1168.07,0.23126,0.18228,0.20104,0.80548,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98967,0.14704,0.13079,0.14387,0.77391,0.00125442,0.00125442,0.00125442
52,1189.62,0.23582,0.19052,0.20529,0.80638,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99131,0.1574,0.1312,0.15406,0.77502,0.00124617,0.00124617,0.00124617
53,1211.31,0.22022,0.17715,0.20223,0.80228,0.99905,1,0.995,0.995,0.99905,1,0.995,0.99097,0.13132,0.12168,0.12775,0.77156,0.00123791,0.00123791,0.00123791
54,1233.02,0.21913,0.17509,0.20627,0.80416,0.99801,1,0.995,0.995,0.99801,1,0.995,0.98907,0.16214,0.12773,0.16715,0.7782,0.00122966,0.00122966,0.00122966
55,1254.75,0.22091,0.19371,0.19875,0.8081,0.98994,0.99969,0.995,0.995,0.98994,0.99969,0.995,0.98914,0.14275,0.13695,0.14311,0.77407,0.00122141,0.00122141,0.00122141
56,1285.84,0.22152,0.18231,0.19552,0.80037,0.99918,1,0.995,0.995,0.99918,1,0.995,0.9881,0.14767,0.12147,0.13987,0.77346,0.00121316,0.00121316,0.00121316
57,1346.06,0.23,0.17865,0.19614,0.81262,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99178,0.14247,0.12591,0.14179,0.77462,0.00120491,0.00120491,0.00120491
58,1395.58,0.22271,0.17243,0.18923,0.8076,0.99929,1,0.995,0.99457,0.99929,1,0.995,0.98877,0.14586,0.12589,0.13065,0.77417,0.00119666,0.00119666,0.00119666
59,1443.13,0.22152,0.1835,0.19536,0.80037,0.99931,1,0.995,0.995,0.99931,1,0.995,0.98934,0.14098,0.13132,0.12325,0.77375,0.0011884,0.0011884,0.0011884
60,1486.73,0.22212,0.1869,0.18369,0.803,0.99935,1,0.995,0.995,0.99935,1,0.995,0.9892,0.13378,0.13246,0.12448,0.77288,0.00118015,0.00118015,0.00118015
61,1528.94,0.21228,0.17627,0.17931,0.80291,0.99935,1,0.995,0.995,0.99935,1,0.995,0.9901,0.13648,0.12649,0.12483,0.77301,0.0011719,0.0011719,0.0011719
62,1572.29,0.21201,0.17717,0.18232,0.80005,0.99931,1,0.995,0.995,0.99931,1,0.995,0.98952,0.12435,0.12758,0.12395,0.77215,0.00116365,0.00116365,0.00116365
63,1620.47,0.2088,0.17225,0.18395,0.80442,0.99925,1,0.995,0.99448,0.99925,1,0.995,0.98973,0.14465,0.11882,0.1339,0.77203,0.0011554,0.0011554,0.0011554
64,1659.46,0.21754,0.19901,0.18922,0.8091,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99012,0.1369,0.12163,0.12809,0.77311,0.00114715,0.00114715,0.00114715
65,1697.99,0.21435,0.17916,0.18626,0.81195,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99009,0.13579,0.12175,0.13202,0.77558,0.00113889,0.00113889,0.00113889
66,1736.16,0.21376,0.1812,0.18414,0.80255,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98595,0.13072,0.13306,0.13749,0.77333,0.00113064,0.00113064,0.00113064
67,1775.02,0.21403,0.1687,0.17883,0.80344,0.9993,1,0.995,0.995,0.9993,1,0.995,0.9898,0.13288,0.12842,0.12973,0.77284,0.00112239,0.00112239,0.00112239
68,1810.5,0.21171,0.19396,0.18393,0.80308,0.99928,1,0.995,0.995,0.99928,1,0.995,0.9879,0.13608,0.12107,0.13379,0.77411,0.00111414,0.00111414,0.00111414
69,1858.91,0.20847,0.18034,0.17892,0.80718,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98985,0.13343,0.12363,0.12677,0.77272,0.00110589,0.00110589,0.00110589
70,1909.46,0.21173,0.18669,0.17959,0.80277,0.99925,1,0.995,0.99469,0.99925,1,0.995,0.99235,0.13237,0.1273,0.12457,0.77452,0.00109764,0.00109764,0.00109764
71,1959.98,0.20984,0.17169,0.1803,0.80218,0.99921,1,0.995,0.995,0.99921,1,0.995,0.98974,0.13405,0.13229,0.12108,0.77184,0.00108938,0.00108938,0.00108938
72,2007.5,0.20571,0.17212,0.18396,0.80663,0.99936,1,0.995,0.99447,0.99936,1,0.995,0.99053,0.13036,0.11921,0.12828,0.7725,0.00108113,0.00108113,0.00108113
73,2054.98,0.2155,0.18109,0.18437,0.80144,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99151,0.12302,0.12268,0.11892,0.77083,0.00107288,0.00107288,0.00107288
74,2103.93,0.2108,0.17974,0.17528,0.8041,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98993,0.12561,0.12286,0.12831,0.77206,0.00106463,0.00106463,0.00106463
75,2156.28,0.2008,0.16465,0.17609,0.7991,0.99923,1,0.995,0.995,0.99923,1,0.995,0.98646,0.12624,0.12478,0.11949,0.77265,0.00105638,0.00105638,0.00105638
76,2207.57,0.20094,0.16999,0.17127,0.80121,0.99923,1,0.995,0.995,0.99923,1,0.995,0.99152,0.1257,0.12062,0.12045,0.77276,0.00104813,0.00104813,0.00104813
77,2250.74,0.20864,0.18262,0.17492,0.79995,0.99927,1,0.995,0.995,0.99927,1,0.995,0.98888,0.12711,0.11712,0.12564,0.77239,0.00103987,0.00103987,0.00103987
78,2294.79,0.20264,0.17381,0.17219,0.80404,0.99904,1,0.995,0.995,0.99904,1,0.995,0.99119,0.12127,0.12848,0.12391,0.77234,0.00103162,0.00103162,0.00103162
79,2338.6,0.19988,0.17209,0.17115,0.79932,0.99932,1,0.995,0.995,0.99932,1,0.995,0.98794,0.1236,0.12719,0.12401,0.7712,0.00102337,0.00102337,0.00102337
80,2381.75,0.21437,0.17977,0.18159,0.8169,0.99923,1,0.995,0.995,0.99923,1,0.995,0.99018,0.11863,0.12088,0.12302,0.77237,0.00101512,0.00101512,0.00101512
81,2422.25,0.19955,0.17088,0.17581,0.79868,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99088,0.12647,0.11871,0.11846,0.77271,0.00100687,0.00100687,0.00100687
82,2458.53,0.19737,0.16517,0.17009,0.79725,0.99935,1,0.995,0.995,0.99935,1,0.995,0.98942,0.11598,0.11939,0.11998,0.7713,0.000998616,0.000998616,0.000998616
83,2483.27,0.20278,0.17254,0.18008,0.79396,0.9996,1,0.995,0.995,0.9996,1,0.995,0.99029,0.12178,0.1277,0.1114,0.77118,0.000990365,0.000990365,0.000990365
84,2507.5,0.19666,0.16968,0.17019,0.80111,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99016,0.11776,0.11897,0.10629,0.77063,0.000982113,0.000982113,0.000982113
85,2531.66,0.20235,0.17953,0.17254,0.80233,0.99923,1,0.995,0.995,0.99923,1,0.995,0.98834,0.12132,0.12274,0.11429,0.77103,0.000973861,0.000973861,0.000973861
86,2555.81,0.20292,0.16073,0.17545,0.79643,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99098,0.11742,0.12514,0.11045,0.77023,0.00096561,0.00096561,0.00096561
87,2579.95,0.19254,0.16417,0.16138,0.8024,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99022,0.12031,0.12308,0.11881,0.77229,0.000957358,0.000957358,0.000957358
88,2604.44,0.19918,0.17054,0.16394,0.79966,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98755,0.12442,0.12364,0.11656,0.77096,0.000949106,0.000949106,0.000949106
89,2628.7,0.19364,0.1678,0.16032,0.80026,0.99919,1,0.995,0.995,0.99919,1,0.995,0.98905,0.12601,0.12296,0.11723,0.77142,0.000940855,0.000940855,0.000940855
90,2652.98,0.19678,0.17156,0.16121,0.79469,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99092,0.11569,0.12038,0.11231,0.77061,0.000932603,0.000932603,0.000932603
91,2677.74,0.20533,0.18505,0.16688,0.80619,0.99923,1,0.995,0.995,0.99923,1,0.995,0.99018,0.12062,0.12533,0.11426,0.77173,0.000924352,0.000924352,0.000924352
92,2701.86,0.19273,0.16572,0.1604,0.7976,0.99922,1,0.995,0.995,0.99922,1,0.995,0.99003,0.11843,0.11871,0.11658,0.77121,0.0009161,0.0009161,0.0009161
93,2734.13,0.19998,0.15734,0.16649,0.80124,0.99902,1,0.995,0.995,0.99902,1,0.995,0.98954,0.12791,0.12365,0.12178,0.77216,0.000907848,0.000907848,0.000907848
94,2762.34,0.18396,0.15878,0.1584,0.79831,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99005,0.11659,0.11776,0.10892,0.77061,0.000899597,0.000899597,0.000899597
95,2789.35,0.1903,0.17554,0.16435,0.79925,0.99934,1,0.995,0.995,0.99934,1,0.995,0.98981,0.11852,0.11756,0.1077,0.7706,0.000891345,0.000891345,0.000891345
96,2815.53,0.19067,0.16966,0.16167,0.79621,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99054,0.11064,0.12531,0.1071,0.77077,0.000883093,0.000883093,0.000883093
97,2841.01,0.19602,0.17531,0.16259,0.80373,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99041,0.11827,0.12022,0.10535,0.7706,0.000874842,0.000874842,0.000874842
98,2867.04,0.1922,0.15863,0.16008,0.7959,0.99931,1,0.995,0.995,0.99931,1,0.995,0.98941,0.11867,0.12238,0.11129,0.77219,0.00086659,0.00086659,0.00086659
99,2891.21,0.18775,0.16593,0.15743,0.79814,0.99928,1,0.995,0.995,0.99928,1,0.995,0.9906,0.11641,0.11947,0.11238,0.77004,0.000858338,0.000858338,0.000858338
100,2920.53,0.18943,0.16782,0.16554,0.80302,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99086,0.11866,0.11899,0.11097,0.76963,0.000850087,0.000850087,0.000850087
101,2945.95,0.18385,0.16253,0.15716,0.80089,0.99937,1,0.995,0.995,0.99937,1,0.995,0.98992,0.10879,0.11985,0.10647,0.76985,0.000841835,0.000841835,0.000841835
102,2972.55,0.18477,0.17099,0.15304,0.79788,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99088,0.11224,0.11582,0.10529,0.76953,0.000833583,0.000833583,0.000833583
103,3002.24,0.18318,0.16425,0.15176,0.79818,0.99937,1,0.995,0.995,0.99937,1,0.995,0.9917,0.11573,0.12176,0.10886,0.76997,0.000825332,0.000825332,0.000825332
104,3028.27,0.19013,0.16947,0.15748,0.7945,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98935,0.1163,0.12063,0.10468,0.77033,0.00081708,0.00081708,0.00081708
105,3054.19,0.18821,0.17129,0.15462,0.80134,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99001,0.11556,0.11566,0.10791,0.77024,0.000808828,0.000808828,0.000808828
106,3080.79,0.18267,0.17244,0.15292,0.79611,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99072,0.11091,0.12882,0.10645,0.77067,0.000800577,0.000800577,0.000800577
107,3106.4,0.18787,0.16365,0.15733,0.79764,0.99922,1,0.995,0.99466,0.99922,1,0.995,0.99141,0.11495,0.12004,0.10782,0.76994,0.000792325,0.000792325,0.000792325
108,3132.39,0.18503,0.15644,0.15537,0.79953,0.99923,1,0.995,0.995,0.99923,1,0.995,0.98977,0.11294,0.11465,0.11099,0.76916,0.000784073,0.000784073,0.000784073
109,3158.04,0.18266,0.18496,0.1533,0.79385,0.99931,1,0.995,0.995,0.99931,1,0.995,0.99068,0.10692,0.11723,0.10329,0.7697,0.000775822,0.000775822,0.000775822
110,3182.96,0.18218,0.15959,0.15041,0.80092,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99084,0.10373,0.12436,0.10242,0.76861,0.00076757,0.00076757,0.00076757
111,3207.87,0.19449,0.16377,0.16189,0.81056,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99032,0.10697,0.11849,0.09527,0.76842,0.000759318,0.000759318,0.000759318
112,3235.47,0.17849,0.15984,0.14752,0.79521,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99233,0.10414,0.12268,0.09309,0.76867,0.000751067,0.000751067,0.000751067
113,3261.48,0.18031,0.15954,0.14896,0.80078,0.99933,1,0.995,0.995,0.99933,1,0.995,0.9911,0.10653,0.11703,0.10144,0.7695,0.000742815,0.000742815,0.000742815
114,3286.47,0.18938,0.17591,0.15637,0.80274,0.99936,1,0.995,0.995,0.99936,1,0.995,0.98857,0.10591,0.11729,0.10157,0.76897,0.000734564,0.000734564,0.000734564
115,3312.3,0.17565,0.15888,0.14557,0.79638,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99151,0.105,0.12068,0.09652,0.76849,0.000726312,0.000726312,0.000726312
116,3338.31,0.17292,0.16816,0.14715,0.80057,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99025,0.11512,0.11767,0.09874,0.76949,0.00071806,0.00071806,0.00071806
117,3364.04,0.17098,0.16316,0.14732,0.79309,0.99926,1,0.995,0.995,0.99926,1,0.995,0.99002,0.10651,0.12118,0.09949,0.76852,0.000709809,0.000709809,0.000709809
118,3388.89,0.17988,0.15506,0.15148,0.80153,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99061,0.10769,0.11744,0.10026,0.76875,0.000701557,0.000701557,0.000701557
119,3412.96,0.17465,0.1515,0.15006,0.79439,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99052,0.10972,0.12588,0.09961,0.76899,0.000693305,0.000693305,0.000693305
120,3437.57,0.1774,0.16244,0.15419,0.79891,0.99918,1,0.995,0.995,0.99918,1,0.995,0.98931,0.10469,0.11676,0.09789,0.76891,0.000685054,0.000685054,0.000685054
121,3461.12,0.1767,0.16241,0.15385,0.79865,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99155,0.10383,0.12091,0.09783,0.76912,0.000676802,0.000676802,0.000676802
122,3486.05,0.17307,0.15964,0.14309,0.80031,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99184,0.09687,0.11415,0.09879,0.76808,0.00066855,0.00066855,0.00066855
123,3509.93,0.17735,0.15668,0.14772,0.79874,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99129,0.10762,0.12011,0.10028,0.76882,0.000660299,0.000660299,0.000660299
124,3534.39,0.17286,0.15988,0.14634,0.80367,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99182,0.10489,0.11554,0.09959,0.76833,0.000652047,0.000652047,0.000652047
125,3558.74,0.17721,0.16847,0.14616,0.79259,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99123,0.10379,0.12215,0.09679,0.76905,0.000643795,0.000643795,0.000643795
126,3582.34,0.17786,0.16924,0.14492,0.80045,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98952,0.10114,0.11495,0.09489,0.76803,0.000635544,0.000635544,0.000635544
127,3606.46,0.16818,0.15533,0.14152,0.79609,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99056,0.10279,0.12049,0.09967,0.76816,0.000627292,0.000627292,0.000627292
128,3631.88,0.1672,0.15178,0.13878,0.79956,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99091,0.09535,0.11794,0.08899,0.7681,0.00061904,0.00061904,0.00061904
129,3658.6,0.17066,0.15743,0.13893,0.79563,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99172,0.09891,0.11202,0.09232,0.76801,0.000610789,0.000610789,0.000610789
130,3685.77,0.16898,0.15572,0.14119,0.79038,0.99926,1,0.995,0.995,0.99926,1,0.995,0.9909,0.10248,0.12092,0.09854,0.76852,0.000602537,0.000602537,0.000602537
131,3705.93,0.17138,0.16727,0.14375,0.79372,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99121,0.10051,0.11683,0.09646,0.76807,0.000594286,0.000594286,0.000594286
132,3731.09,0.17055,0.16028,0.14047,0.79934,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99052,0.10084,0.11952,0.09289,0.76825,0.000586034,0.000586034,0.000586034
133,3755.91,0.16892,0.15725,0.13927,0.79648,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99231,0.09979,0.11514,0.09323,0.76776,0.000577782,0.000577782,0.000577782
134,3780.13,0.1624,0.14905,0.13403,0.80014,0.9993,1,0.995,0.995,0.9993,1,0.995,0.9907,0.09768,0.1131,0.08816,0.7677,0.000569531,0.000569531,0.000569531
135,3804.17,0.17432,0.16477,0.14325,0.7983,0.99927,1,0.995,0.995,0.99927,1,0.995,0.9896,0.09709,0.12058,0.09109,0.76748,0.000561279,0.000561279,0.000561279
136,3829.89,0.17955,0.16687,0.14572,0.79903,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99133,0.09354,0.11719,0.08669,0.76754,0.000553027,0.000553027,0.000553027
137,3858.07,0.15989,0.15163,0.12998,0.79646,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99013,0.09757,0.11632,0.08641,0.76779,0.000544776,0.000544776,0.000544776
138,3884.85,0.16671,0.16041,0.13539,0.79771,0.99965,1,0.995,0.995,0.99965,1,0.995,0.99085,0.08975,0.11315,0.08756,0.7672,0.000536524,0.000536524,0.000536524
139,3909.83,0.16697,0.15559,0.13539,0.79351,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99005,0.09365,0.11379,0.08806,0.76783,0.000528272,0.000528272,0.000528272
140,3938.79,0.17491,0.17072,0.13906,0.79568,0.99966,1,0.995,0.995,0.99966,1,0.995,0.98882,0.09431,0.11805,0.08959,0.76747,0.000520021,0.000520021,0.000520021
141,3965.91,0.16736,0.15548,0.13472,0.79848,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99044,0.09645,0.11626,0.09274,0.76753,0.000511769,0.000511769,0.000511769
