epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,948.871,0.22965,0.18498,0.19384,0.80432,0.999,1,0.995,0.995,0.999,1,0.995,0.98615,0.13241,0.12297,0.12873,0.76964,0.00102337,0.00102337,0.00102337
41,972.682,0.23469,0.20077,0.19586,0.81214,0.99891,1,0.995,0.995,0.99891,1,0.995,0.99141,0.12715,0.12691,0.12933,0.76863,0.00100687,0.00100687,0.00100687
42,996.823,0.22576,0.19485,0.19461,0.79908,0.99269,0.98895,0.995,0.995,0.99269,0.98895,0.995,0.98897,0.13646,0.14231,0.1502,0.76859,0.000990365,0.000990365,0.000990365
43,1020.78,0.22259,0.19485,0.19201,0.80496,0.99911,1,0.995,0.995,0.99911,1,0.995,0.98885,0.12823,0.12773,0.12808,0.76847,0.000973861,0.000973861,0.000973861
44,1044.68,0.21064,0.18085,0.1869,0.80419,0.99909,1,0.995,0.995,0.99909,1,0.995,0.98893,0.11998,0.12708,0.12624,0.76753,0.000957358,0.000957358,0.000957358
45,1068.61,0.20855,0.17608,0.1794,0.8025,0.99906,1,0.995,0.995,0.99906,1,0.995,0.99058,0.12726,0.12345,0.11762,0.76663,0.000940855,0.000940855,0.000940855
46,1093.07,0.21419,0.17906,0.18129,0.80095,0.99903,1,0.995,0.995,0.99903,1,0.995,0.98912,0.11605,0.13082,0.12077,0.76704,0.000924352,0.000924352,0.000924352
47,1116.86,0.21942,0.18469,0.18535,0.80301,0.99964,1,0.995,0.995,0.99964,1,0.995,0.99205,0.13155,0.12157,0.1262,0.76903,0.000907848,0.000907848,0.000907848
48,1140.89,0.20807,0.18287,0.18617,0.80216,0.99917,1,0.995,0.99448,0.99917,1,0.995,0.99108,0.1245,0.12816,0.12203,0.76659,0.000891345,0.000891345,0.000891345
49,1165.04,0.21097,0.17761,0.1836,0.79846,0.99914,1,0.995,0.995,0.99914,1,0.995,0.99141,0.13161,0.11794,0.13239,0.76842,0.000874842,0.000874842,0.000874842
50,1189.16,0.21116,0.1845,0.18197,0.79982,0.99898,1,0.995,0.99473,0.99898,1,0.995,0.99095,0.11731,0.1235,0.11812,0.76758,0.000858338,0.000858338,0.000858338
51,1213.44,0.20608,0.17535,0.17454,0.80018,0.99903,1,0.995,0.995,0.99903,1,0.995,0.98962,0.13321,0.11836,0.11996,0.76899,0.000841835,0.000841835,0.000841835
52,1237.99,0.20805,0.18627,0.17395,0.79761,0.9991,1,0.995,0.995,0.9991,1,0.995,0.99034,0.12179,0.12673,0.11697,0.76706,0.000825332,0.000825332,0.000825332
53,1262,0.20846,0.18646,0.17837,0.79853,0.99904,1,0.995,0.995,0.99904,1,0.995,0.99082,0.1291,0.12288,0.12131,0.76921,0.000808828,0.000808828,0.000808828
54,1286.4,0.21059,0.18745,0.18015,0.80566,0.94025,0.89087,0.99085,0.99085,0.94025,0.89087,0.99085,0.98385,0.12604,0.12417,0.31294,0.76568,0.000792325,0.000792325,0.000792325
55,1310.41,0.20082,0.18494,0.17169,0.8005,0.99904,1,0.995,0.995,0.99904,1,0.995,0.98964,0.12717,0.12453,0.11668,0.76747,0.000775822,0.000775822,0.000775822
56,1334.48,0.19585,0.17952,0.16777,0.80664,0.99914,1,0.995,0.995,0.99914,1,0.995,0.98896,0.11755,0.12299,0.114,0.76694,0.000759318,0.000759318,0.000759318
57,1358.76,0.20751,0.17552,0.17494,0.80086,0.99918,1,0.995,0.995,0.99918,1,0.995,0.9892,0.11488,0.1212,0.11172,0.76658,0.000742815,0.000742815,0.000742815
58,1383.11,0.2005,0.178,0.17147,0.80333,0.99905,1,0.995,0.995,0.99905,1,0.995,0.99007,0.11989,0.13463,0.11498,0.76773,0.000726312,0.000726312,0.000726312
59,1413.02,0.19635,0.18739,0.16742,0.80024,0.999,1,0.995,0.995,0.999,1,0.995,0.98917,0.11365,0.12252,0.11256,0.76737,0.000709809,0.000709809,0.000709809
60,1441.01,0.20061,0.18289,0.16785,0.8011,0.99906,1,0.995,0.995,0.99906,1,0.995,0.99027,0.11558,0.12729,0.10595,0.76645,0.000693305,0.000693305,0.000693305
61,1465.99,0.20385,0.18415,0.17137,0.80133,0.99909,1,0.995,0.995,0.99909,1,0.995,0.98959,0.12026,0.1199,0.11816,0.7685,0.000676802,0.000676802,0.000676802
62,1490.88,0.19503,0.18055,0.16672,0.79728,0.99967,1,0.995,0.99486,0.99967,1,0.995,0.98833,0.1263,0.1175,0.11824,0.76701,0.000660299,0.000660299,0.000660299
63,1515.23,0.20507,0.18088,0.16936,0.80348,0.99914,1,0.995,0.995,0.99914,1,0.995,0.98985,0.11532,0.12404,0.11107,0.76607,0.000643795,0.000643795,0.000643795
64,1540,0.18661,0.17679,0.16206,0.79643,0.99904,1,0.995,0.995,0.99904,1,0.995,0.98904,0.11406,0.13095,0.10947,0.76546,0.000627292,0.000627292,0.000627292
65,1564.29,0.1882,0.17513,0.15724,0.79906,0.999,1,0.995,0.995,0.999,1,0.995,0.98898,0.10548,0.12164,0.10943,0.76537,0.000610789,0.000610789,0.000610789
66,1588.61,0.18974,0.17342,0.15566,0.79772,0.99898,1,0.995,0.995,0.99898,1,0.995,0.98976,0.12398,0.12073,0.11325,0.76633,0.000594286,0.000594286,0.000594286
67,1612.89,0.19172,0.17299,0.15796,0.80047,0.9991,1,0.995,0.995,0.9991,1,0.995,0.98995,0.11467,0.12275,0.10829,0.76623,0.000577782,0.000577782,0.000577782
68,1636.98,0.18561,0.17457,0.15695,0.79135,0.99904,1,0.995,0.995,0.99904,1,0.995,0.99006,0.11332,0.11873,0.10675,0.76568,0.000561279,0.000561279,0.000561279
69,1661.2,0.19026,0.17681,0.1579,0.79754,0.99967,1,0.995,0.995,0.99967,1,0.995,0.98921,0.10584,0.12191,0.10144,0.76508,0.000544776,0.000544776,0.000544776
70,1685.59,0.1884,0.18138,0.15397,0.79868,0.99913,1,0.995,0.995,0.99913,1,0.995,0.99061,0.10466,0.1217,0.09548,0.76498,0.000528272,0.000528272,0.000528272
71,1709.83,0.18415,0.17656,0.15102,0.79588,1,1,0.995,0.995,1,1,0.995,0.99074,0.11273,0.12492,0.10165,0.76538,0.000511769,0.000511769,0.000511769
72,1734.57,0.18225,0.17957,0.14869,0.79535,0.99915,1,0.995,0.99465,0.99915,1,0.995,0.98942,0.1025,0.1161,0.09901,0.76501,0.000495266,0.000495266,0.000495266
73,1758.88,0.18777,0.1827,0.15283,0.80105,0.99914,1,0.995,0.995,0.99914,1,0.995,0.98971,0.10273,0.12204,0.10165,0.76631,0.000478762,0.000478762,0.000478762
74,1783.18,0.18243,0.17093,0.15041,0.79297,0.99914,1,0.995,0.995,0.99914,1,0.995,0.98924,0.10772,0.11587,0.09552,0.76495,0.000462259,0.000462259,0.000462259
75,1807.34,0.17675,0.17216,0.14682,0.79788,0.99913,1,0.995,0.995,0.99913,1,0.995,0.98948,0.10345,0.1122,0.10309,0.76426,0.000445756,0.000445756,0.000445756
76,1831.63,0.17936,0.17261,0.14699,0.79398,0.99896,1,0.995,0.995,0.99896,1,0.995,0.9899,0.10437,0.11611,0.09506,0.76452,0.000429253,0.000429253,0.000429253
77,1856.16,0.17719,0.17551,0.14909,0.79791,0.99905,1,0.995,0.995,0.99905,1,0.995,0.99036,0.10417,0.11808,0.09425,0.76511,0.000412749,0.000412749,0.000412749
78,1880.5,0.18142,0.17624,0.14552,0.7965,0.99914,1,0.995,0.995,0.99914,1,0.995,0.99019,0.10209,0.11531,0.09055,0.76476,0.000396246,0.000396246,0.000396246
79,1905.38,0.16979,0.17989,0.14026,0.79097,0.99908,1,0.995,0.99483,0.99908,1,0.995,0.98921,0.10046,0.11506,0.09098,0.76436,0.000379743,0.000379743,0.000379743
80,1929.71,0.17275,0.17178,0.14021,0.79226,0.99915,1,0.995,0.995,0.99915,1,0.995,0.99144,0.09387,0.11402,0.08751,0.76446,0.000363239,0.000363239,0.000363239
81,1954.28,0.17213,0.16947,0.13918,0.79247,0.99913,1,0.995,0.995,0.99913,1,0.995,0.99121,0.10719,0.11436,0.09086,0.76555,0.000346736,0.000346736,0.000346736
82,1978.93,0.17134,0.17401,0.13704,0.79656,0.99916,1,0.995,0.995,0.99916,1,0.995,0.99102,0.099,0.11217,0.08473,0.76491,0.000330233,0.000330233,0.000330233
83,2003.3,0.17025,0.17655,0.13787,0.79512,0.99913,1,0.995,0.995,0.99913,1,0.995,0.99048,0.09828,0.12367,0.08957,0.76484,0.000313729,0.000313729,0.000313729
84,2027.68,0.17058,0.16823,0.13813,0.78972,0.99911,1,0.995,0.995,0.99911,1,0.995,0.99135,0.09898,0.11512,0.08925,0.7647,0.000297226,0.000297226,0.000297226
85,2052.06,0.1703,0.17289,0.13689,0.79713,0.99917,1,0.995,0.995,0.99917,1,0.995,0.99029,0.09597,0.11067,0.08785,0.76393,0.000280723,0.000280723,0.000280723
86,2076.71,0.1655,0.17044,0.1327,0.79572,0.99967,1,0.995,0.995,0.99967,1,0.995,0.98914,0.09797,0.11547,0.08508,0.76427,0.00026422,0.00026422,0.00026422
87,2101.17,0.16533,0.17353,0.13213,0.79826,0.99915,1,0.995,0.995,0.99915,1,0.995,0.99028,0.09417,0.11612,0.08703,0.76429,0.000247716,0.000247716,0.000247716
88,2125.61,0.16853,0.17012,0.13111,0.80049,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99101,0.08732,0.11136,0.07988,0.76408,0.000231213,0.000231213,0.000231213
89,2149.95,0.15999,0.16796,0.12855,0.79278,0.99966,1,0.995,0.995,0.99966,1,0.995,0.99073,0.08705,0.11196,0.07989,0.76394,0.00021471,0.00021471,0.00021471
90,2174.28,0.16356,0.16861,0.12798,0.79554,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99077,0.08855,0.11671,0.07743,0.76388,0.000198206,0.000198206,0.000198206
91,2229.89,0.1172,0.14209,0.10367,0.76671,0.99916,1,0.995,0.995,0.99916,1,0.995,0.99109,0.10128,0.11435,0.0888,0.76404,0.000181703,0.000181703,0.000181703
92,2252.3,0.11833,0.14268,0.10519,0.76639,0.99967,1,0.995,0.995,0.99967,1,0.995,0.98983,0.09788,0.11303,0.09557,0.76445,0.0001652,0.0001652,0.0001652
93,2275.56,0.116,0.14162,0.10432,0.76213,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99053,0.09371,0.11215,0.08589,0.76405,0.000148696,0.000148696,0.000148696
94,2298.73,0.11231,0.14061,0.09947,0.7611,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99098,0.09153,0.1119,0.08253,0.76384,0.000132193,0.000132193,0.000132193
95,2321.72,0.1126,0.14271,0.09997,0.76489,0.99967,1,0.995,0.995,0.99967,1,0.995,0.98882,0.08885,0.11382,0.08271,0.76299,0.00011569,0.00011569,0.00011569
96,2345.82,0.11072,0.1382,0.09609,0.76792,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99018,0.08931,0.11362,0.07774,0.76338,9.91865e-05,9.91865e-05,9.91865e-05
97,2369.07,0.1081,0.13767,0.09392,0.76394,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99115,0.0866,0.1104,0.0797,0.76319,8.26832e-05,8.26832e-05,8.26832e-05
98,2392.56,0.10629,0.1399,0.09236,0.7662,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99119,0.08758,0.11265,0.07679,0.76328,6.61799e-05,6.61799e-05,6.61799e-05
99,2415.71,0.10363,0.13994,0.08912,0.75594,0.99918,1,0.995,0.995,0.99918,1,0.995,0.99193,0.08476,0.1101,0.07717,0.76293,4.96766e-05,4.96766e-05,4.96766e-05
100,2441.15,0.10353,0.13721,0.08955,0.77144,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99131,0.08336,0.10948,0.07061,0.7629,3.31733e-05,3.31733e-05,3.31733e-05
