epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,466.833,0.28414,0.18304,0.25979,0.80752,0.99933,1,0.995,0.98854,0.99933,1,0.995,0.99054,0.22566,0.14313,0.19278,0.78935,0.00123791,0.00123791,0.00123791
28,485.237,0.30039,0.18742,0.26235,0.81748,0.99558,1,0.995,0.98782,0.99558,1,0.995,0.98958,0.21298,0.13701,0.21159,0.78787,0.00122141,0.00122141,0.00122141
29,503.796,0.29615,0.20395,0.26166,0.81159,0.99877,1,0.995,0.99239,0.99877,1,0.995,0.99025,0.20051,0.14812,0.20831,0.78549,0.00120491,0.00120491,0.00120491
30,522.454,0.28875,0.19572,0.26184,0.8141,0.99873,1,0.995,0.99236,0.99873,1,0.995,0.98897,0.19142,0.13813,0.19159,0.78399,0.0011884,0.0011884,0.0011884
31,541.028,0.26822,0.17934,0.25136,0.80961,0.99905,1,0.995,0.99159,0.99905,1,0.995,0.98762,0.19305,0.1316,0.19289,0.78347,0.0011719,0.0011719,0.0011719
32,559.668,0.27998,0.20765,0.25751,0.81645,0.99908,1,0.995,0.9906,0.99908,1,0.995,0.98864,0.21228,0.14972,0.18927,0.78615,0.0011554,0.0011554,0.0011554
33,578.761,0.27738,0.21011,0.23888,0.81904,0.99924,1,0.995,0.99136,0.99924,1,0.995,0.99067,0.1865,0.13415,0.17678,0.78234,0.00113889,0.00113889,0.00113889
34,597.762,0.27042,0.17758,0.25567,0.80929,0.99924,1,0.995,0.99296,0.99924,1,0.995,0.98891,0.1875,0.13496,0.17736,0.78245,0.00112239,0.00112239,0.00112239
35,616.431,0.26686,0.18878,0.24289,0.81327,0.99929,1,0.995,0.99399,0.99929,1,0.995,0.98864,0.18059,0.14112,0.17822,0.78134,0.00110589,0.00110589,0.00110589
36,635.942,0.25391,0.18502,0.22889,0.80761,0.99931,1,0.995,0.9938,0.99931,1,0.995,0.99019,0.19556,0.13404,0.17394,0.78255,0.00108938,0.00108938,0.00108938
37,654.905,0.25059,0.17855,0.2257,0.81121,0.9993,1,0.995,0.995,0.9993,1,0.995,0.98904,0.17417,0.12628,0.16773,0.78078,0.00107288,0.00107288,0.00107288
38,673.743,0.25648,0.1872,0.22522,0.8141,0.99924,1,0.995,0.99242,0.99924,1,0.995,0.9896,0.19405,0.13208,0.19378,0.78602,0.00105638,0.00105638,0.00105638
39,692.878,0.25853,0.19069,0.23382,0.81331,0.99925,1,0.995,0.99432,0.99925,1,0.995,0.99061,0.17936,0.1398,0.17979,0.78039,0.00103987,0.00103987,0.00103987
40,711.836,0.253,0.18492,0.22646,0.80828,0.99906,1,0.995,0.99459,0.99906,1,0.995,0.98773,0.17063,0.13059,0.16844,0.78204,0.00102337,0.00102337,0.00102337
41,730.817,0.25283,0.1779,0.22512,0.81046,0.99273,1,0.995,0.99471,0.99273,1,0.995,0.9915,0.16918,0.14053,0.17635,0.77808,0.00100687,0.00100687,0.00100687
42,750.13,0.25236,0.17595,0.22682,0.80865,0.99909,1,0.995,0.99392,0.99909,1,0.995,0.98899,0.18062,0.12893,0.17374,0.78348,0.000990365,0.000990365,0.000990365
43,769.724,0.24861,0.18057,0.21423,0.81621,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98938,0.16209,0.12662,0.16839,0.77769,0.000973861,0.000973861,0.000973861
44,788.536,0.24408,0.17221,0.21939,0.81075,0.99928,1,0.995,0.995,0.99928,1,0.995,0.98984,0.1573,0.12912,0.16289,0.78109,0.000957358,0.000957358,0.000957358
45,807.827,0.24107,0.16684,0.21861,0.8107,0.99924,1,0.995,0.9932,0.99924,1,0.995,0.98924,0.16153,0.1282,0.16885,0.77911,0.000940855,0.000940855,0.000940855
46,827.197,0.25497,0.1705,0.21745,0.81662,0.99911,1,0.995,0.99368,0.99911,1,0.995,0.99148,0.17493,0.13638,0.17101,0.7802,0.000924352,0.000924352,0.000924352
47,846.41,0.25337,0.18737,0.22009,0.79523,0.9992,1,0.995,0.9946,0.9992,1,0.995,0.99227,0.15726,0.12661,0.16401,0.7778,0.000907848,0.000907848,0.000907848
48,865.695,0.21964,0.16416,0.20065,0.80219,0.99852,1,0.995,0.995,0.99852,1,0.995,0.98947,0.15387,0.1336,0.1697,0.7769,0.000891345,0.000891345,0.000891345
49,885.29,0.23271,0.17002,0.20615,0.80276,0.99913,1,0.995,0.99436,0.99913,1,0.995,0.98973,0.15628,0.13442,0.1552,0.77636,0.000874842,0.000874842,0.000874842
50,904.489,0.22615,0.16784,0.21101,0.80349,0.99922,1,0.995,0.995,0.99922,1,0.995,0.9895,0.14826,0.12657,0.14529,0.77577,0.000858338,0.000858338,0.000858338
51,923.58,0.22878,0.18256,0.21651,0.80386,0.91575,0.88608,0.8836,0.8836,0.91575,0.88608,0.8836,0.8778,0.14884,0.13626,1.04233,0.77546,0.000841835,0.000841835,0.000841835
52,942.851,0.2256,0.17274,0.20968,0.80255,0.9005,0.95452,0.98414,0.98354,0.9005,0.95452,0.98414,0.97761,0.15913,0.13707,0.49927,0.7746,0.000825332,0.000825332,0.000825332
53,962.496,0.22667,0.16941,0.21467,0.80559,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99087,0.14647,0.12874,0.14558,0.7757,0.000808828,0.000808828,0.000808828
54,981.851,0.23321,0.22579,0.20529,0.81388,0.99927,1,0.995,0.995,0.99927,1,0.995,0.98969,0.14838,0.13152,0.1508,0.7782,0.000792325,0.000792325,0.000792325
55,1001.39,0.21853,0.17302,0.20095,0.81148,0.98446,0.9994,0.995,0.995,0.98446,0.9994,0.995,0.98821,0.14936,0.12938,0.16134,0.77661,0.000775822,0.000775822,0.000775822
56,1020.68,0.22943,0.1706,0.20472,0.80113,0.99922,1,0.995,0.995,0.99922,1,0.995,0.98936,0.15666,0.12334,0.15992,0.77835,0.000759318,0.000759318,0.000759318
57,1039.81,0.22293,0.17994,0.19275,0.80405,0.99936,1,0.995,0.99486,0.99936,1,0.995,0.99068,0.15576,0.12997,0.15307,0.7786,0.000742815,0.000742815,0.000742815
58,1059.03,0.22065,0.17491,0.19659,0.80243,0.99925,1,0.995,0.99467,0.99925,1,0.995,0.99018,0.14754,0.12581,0.15075,0.7773,0.000726312,0.000726312,0.000726312
59,1078.9,0.21943,0.15664,0.19622,0.80369,0.99922,1,0.995,0.99474,0.99922,1,0.995,0.99043,0.13663,0.12398,0.13499,0.77372,0.000709809,0.000709809,0.000709809
60,1098.68,0.21781,0.18793,0.18868,0.80711,0.99928,1,0.995,0.995,0.99928,1,0.995,0.99116,0.12781,0.12625,0.126,0.77286,0.000693305,0.000693305,0.000693305
61,1118.1,0.21454,0.16673,0.19291,0.81009,0.99929,1,0.995,0.995,0.99929,1,0.995,0.98999,0.13422,0.13396,0.13644,0.77355,0.000676802,0.000676802,0.000676802
62,1137.48,0.20832,0.18777,0.18714,0.79984,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99017,0.14315,0.12807,0.1427,0.77329,0.000660299,0.000660299,0.000660299
63,1157.05,0.21754,0.16203,0.1902,0.80148,0.99903,1,0.995,0.9947,0.99903,1,0.995,0.9896,0.13602,0.12416,0.13663,0.77285,0.000643795,0.000643795,0.000643795
64,1176.98,0.20981,0.16008,0.18804,0.80612,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99002,0.13741,0.12779,0.13372,0.77384,0.000627292,0.000627292,0.000627292
65,1196.24,0.20713,0.15964,0.18637,0.80289,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99003,0.13592,0.12146,0.13391,0.77436,0.000610789,0.000610789,0.000610789
66,1215.72,0.19899,0.16438,0.1724,0.81104,0.99934,1,0.995,0.99466,0.99934,1,0.995,0.99156,0.13621,0.12365,0.12657,0.77341,0.000594286,0.000594286,0.000594286
67,1235.52,0.19455,0.16549,0.1775,0.79973,0.99932,1,0.995,0.995,0.99932,1,0.995,0.98982,0.12312,0.13026,0.12695,0.77261,0.000577782,0.000577782,0.000577782
68,1254.82,0.20023,0.17435,0.18349,0.80587,0.99932,1,0.995,0.995,0.99932,1,0.995,0.9924,0.13211,0.12361,0.12881,0.7722,0.000561279,0.000561279,0.000561279
69,1274.55,0.19603,0.16777,0.16839,0.80175,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99179,0.11794,0.12303,0.12015,0.77165,0.000544776,0.000544776,0.000544776
70,1294.58,0.19277,0.16845,0.17359,0.80094,0.98789,1,0.98953,0.98953,0.98789,1,0.98953,0.98432,0.12561,0.12748,0.13394,0.77295,0.000528272,0.000528272,0.000528272
71,1314.27,0.20781,0.18254,0.17818,0.8006,0.99934,1,0.995,0.995,0.99934,1,0.995,0.992,0.12494,0.12632,0.11939,0.77173,0.000511769,0.000511769,0.000511769
72,1333.77,0.19547,0.16938,0.17017,0.8075,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99168,0.12897,0.12622,0.12396,0.77243,0.000495266,0.000495266,0.000495266
73,1353.51,0.19361,0.15956,0.16823,0.79277,0.99929,1,0.995,0.995,0.99929,1,0.995,0.99268,0.1357,0.12975,0.12741,0.7737,0.000478762,0.000478762,0.000478762
74,1373.21,0.19566,0.17455,0.17135,0.80157,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98968,0.13624,0.12404,0.13385,0.77277,0.000462259,0.000462259,0.000462259
75,1392.56,0.20022,0.15612,0.17378,0.80825,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99214,0.11385,0.11974,0.11844,0.77209,0.000445756,0.000445756,0.000445756
76,1412.44,0.19039,0.15995,0.16178,0.79034,0.99935,1,0.995,0.995,0.99935,1,0.995,0.98954,0.12025,0.12393,0.11664,0.77205,0.000429253,0.000429253,0.000429253
77,1431.94,0.1939,0.16143,0.16844,0.80225,0.99933,1,0.995,0.995,0.99933,1,0.995,0.98994,0.13238,0.13112,0.1272,0.77254,0.000412749,0.000412749,0.000412749
78,1451.55,0.18503,0.15982,0.15835,0.80401,0.99933,1,0.995,0.995,0.99933,1,0.995,0.99151,0.1182,0.11876,0.11917,0.77144,0.000396246,0.000396246,0.000396246
79,1471.29,0.17538,0.15135,0.15619,0.79629,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99103,0.11571,0.11988,0.11493,0.77115,0.000379743,0.000379743,0.000379743
80,1491.13,0.18472,0.16998,0.16118,0.80018,0.99967,1,0.995,0.99486,0.99967,1,0.995,0.99237,0.1132,0.12076,0.11461,0.77089,0.000363239,0.000363239,0.000363239
81,1510.81,0.17387,0.14663,0.15307,0.79947,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99107,0.11279,0.11626,0.11423,0.76993,0.000346736,0.000346736,0.000346736
82,1530.61,0.17346,0.15137,0.15308,0.79685,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99212,0.10759,0.11467,0.10475,0.76995,0.000330233,0.000330233,0.000330233
83,1550.12,0.17854,0.17241,0.15413,0.79175,0.99965,1,0.995,0.995,0.99965,1,0.995,0.99186,0.10338,0.11716,0.10264,0.76916,0.000313729,0.000313729,0.000313729
84,1569.94,0.18012,0.16002,0.15512,0.79746,0.99967,1,0.995,0.995,0.99967,1,0.995,0.99315,0.10239,0.12067,0.10512,0.7692,0.000297226,0.000297226,0.000297226
85,1589.96,0.18138,0.16337,0.15652,0.79823,0.9993,1,0.995,0.995,0.9993,1,0.995,0.99072,0.10599,0.11843,0.10374,0.76906,0.000280723,0.000280723,0.000280723
86,1609.23,0.17498,0.17552,0.15727,0.80862,0.99938,1,0.995,0.995,0.99938,1,0.995,0.9899,0.10141,0.12561,0.10293,0.76838,0.00026422,0.00026422,0.00026422
87,1628.94,0.16934,0.1592,0.14821,0.80221,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99086,0.10547,0.11687,0.10292,0.7684,0.000247716,0.000247716,0.000247716
88,1648.06,0.17963,0.15846,0.15087,0.80729,0.99933,1,0.995,0.995,0.99933,1,0.995,0.9909,0.10572,0.11861,0.10109,0.76884,0.000231213,0.000231213,0.000231213
89,1667.37,0.16543,0.14963,0.14031,0.79594,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99236,0.09916,0.11667,0.09352,0.76884,0.00021471,0.00021471,0.00021471
90,1686.85,0.16226,0.14991,0.1426,0.79357,0.99938,1,0.995,0.995,0.99938,1,0.995,0.99129,0.1,0.11492,0.09657,0.76835,0.000198206,0.000198206,0.000198206
91,1735.46,0.13167,0.14007,0.12442,0.77567,0.99937,1,0.995,0.995,0.99937,1,0.995,0.99123,0.10235,0.11476,0.10409,0.76851,0.000181703,0.000181703,0.000181703
92,1752.96,0.12708,0.13032,0.12006,0.77627,0.99936,1,0.995,0.995,0.99936,1,0.995,0.99124,0.1089,0.1165,0.09876,0.76871,0.0001652,0.0001652,0.0001652
93,1771.13,0.12156,0.13674,0.11639,0.75902,0.99932,1,0.995,0.995,0.99932,1,0.995,0.99123,0.10432,0.117,0.10786,0.769,0.000148696,0.000148696,0.000148696
94,1789.26,0.11791,0.13994,0.11256,0.7646,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99178,0.10123,0.11793,0.09405,0.76811,0.000132193,0.000132193,0.000132193
95,1807.63,0.11549,0.13247,0.11017,0.7698,0.99938,1,0.995,0.995,0.99938,1,0.995,0.99096,0.09598,0.11521,0.09046,0.76802,0.00011569,0.00011569,0.00011569
96,1825.89,0.12061,0.12631,0.11523,0.77461,0.99939,1,0.995,0.995,0.99939,1,0.995,0.99092,0.09427,0.1152,0.09835,0.76845,9.91865e-05,9.91865e-05,9.91865e-05
97,1844.3,0.11483,0.14241,0.11176,0.77508,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99095,0.09414,0.11441,0.09249,0.76837,8.26832e-05,8.26832e-05,8.26832e-05
98,1862.7,0.11006,0.12789,0.10433,0.76341,0.99935,1,0.995,0.995,0.99935,1,0.995,0.99138,0.09252,0.11524,0.08828,0.76753,6.61799e-05,6.61799e-05,6.61799e-05
99,1881.35,0.1086,0.13074,0.10511,0.77388,0.99934,1,0.995,0.995,0.99934,1,0.995,0.99207,0.0909,0.11495,0.08691,0.76751,4.96766e-05,4.96766e-05,4.96766e-05
100,1900.31,0.10935,0.12857,0.10483,0.76893,0.99934,1,0.995,0.995,0.99934,1,0.995,0.9915,0.08947,0.11447,0.08278,0.76727,3.31733e-05,3.31733e-05,3.31733e-05
