epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,126.213,0.80811,0.98596,0.7291,0.93013,0.99196,1,0.995,0.80429,0.99196,1,0.995,0.80431,0.82866,1.07457,0.61455,1.0201,0.00154598,0.00154598,0.00154598
24,131.102,0.81507,1.06187,0.69057,0.93666,0.98662,0.9902,0.9949,0.79498,0.98662,0.9902,0.9949,0.80936,0.87038,1.04756,0.66986,1.01257,0.00154047,0.00154047,0.00154047
25,135.93,0.90035,1.31399,0.7558,0.9529,0.97843,0.99465,0.9949,0.77482,0.97843,0.99465,0.9949,0.80089,0.88813,1.14992,0.59166,1.02332,0.00153497,0.00153497,0.00153497
26,140.839,0.86089,1.05964,0.66881,0.92005,0.985,0.99311,0.995,0.81939,0.985,0.99311,0.995,0.81085,0.76196,1.06136,0.56149,0.99286,0.00152947,0.00152947,0.00152947
27,145.798,0.84442,1.1202,0.69227,0.94232,0.98896,0.99985,0.995,0.81166,0.98896,0.99985,0.995,0.80509,0.82172,1.01696,0.5238,1.01812,0.00152397,0.00152397,0.00152397
28,150.714,0.81828,1.04008,0.65093,0.94163,0.99598,1,0.995,0.82304,0.99598,1,0.995,0.83068,0.76096,0.98876,0.51635,0.9752,0.00151847,0.00151847,0.00151847
29,155.718,0.80531,0.9742,0.62361,0.93025,0.99613,1,0.995,0.81173,0.99613,1,0.995,0.82723,0.81785,1.08481,0.5188,0.98349,0.00151297,0.00151297,0.00151297
30,160.791,0.82135,1.03314,0.64498,0.94245,0.99353,1,0.995,0.83634,0.99353,1,0.995,0.81908,0.73498,1.04861,0.51923,0.95108,0.00150747,0.00150747,0.00150747
31,165.788,0.81603,1.05475,0.62201,0.94639,0.99241,1,0.995,0.82318,0.99241,1,0.995,0.83254,0.79812,1.06633,0.50967,0.98861,0.00150197,0.00150197,0.00150197
32,170.654,0.75973,0.92015,0.6131,0.89291,0.98653,1,0.995,0.80876,0.98653,1,0.995,0.80445,0.81531,1.18017,0.55722,0.98848,0.00149647,0.00149647,0.00149647
33,175.706,0.78397,1.04936,0.62101,0.92485,0.97898,1,0.99433,0.79716,0.97898,1,0.99433,0.82153,0.86689,1.07805,0.60514,1.0101,0.00149096,0.00149096,0.00149096
34,180.837,0.84724,1.03774,0.64527,0.94608,0.98558,1,0.995,0.79828,0.98558,1,0.995,0.80501,0.81256,1.10802,0.58343,0.98989,0.00148546,0.00148546,0.00148546
35,185.9,0.78035,0.98881,0.61696,0.93209,0.99159,1,0.995,0.82065,0.99159,1,0.995,0.81067,0.76709,1.08461,0.49695,0.95971,0.00147996,0.00147996,0.00147996
36,190.947,0.77069,0.97557,0.58557,0.92967,0.99266,1,0.995,0.825,0.99266,1,0.995,0.82684,0.73287,1.0054,0.51249,0.96027,0.00147446,0.00147446,0.00147446
37,195.975,0.72048,0.93984,0.56357,0.8885,0.99164,1,0.995,0.82975,0.99164,1,0.995,0.82367,0.74005,0.91924,0.49436,0.96246,0.00146896,0.00146896,0.00146896
38,201.692,0.75903,0.94836,0.56245,0.91128,0.98572,1,0.995,0.83754,0.98572,1,0.995,0.82639,0.75323,0.91173,0.48323,0.95755,0.00146346,0.00146346,0.00146346
39,207.112,0.74867,0.90103,0.55362,0.90058,0.80916,0.96913,0.995,0.83471,0.80916,0.96913,0.995,0.81525,0.74023,1.16124,0.75023,0.95782,0.00145796,0.00145796,0.00145796
40,212.148,0.75527,0.93507,0.57747,0.89951,0.7228,0.93875,0.92831,0.76444,0.7228,0.93875,0.91447,0.71743,0.73052,1.62821,0.82362,0.95719,0.00145246,0.00145246,0.00145246
41,217.524,0.78895,1.00724,0.57748,0.91269,0.99768,1,0.995,0.81526,0.99768,1,0.995,0.82227,0.86262,0.99354,0.50187,1.01719,0.00144696,0.00144696,0.00144696
42,223.33,0.80937,1.12782,0.60244,0.92883,0.9912,1,0.995,0.82657,0.9912,1,0.995,0.81411,0.80443,0.87544,0.46872,1.01119,0.00144145,0.00144145,0.00144145
43,228.371,0.77804,1.01803,0.5577,0.91212,0.99714,1,0.995,0.83837,0.99714,1,0.995,0.82952,0.74314,0.96646,0.51575,0.96254,0.00143595,0.00143595,0.00143595
44,233.625,0.76819,1.04542,0.54829,0.91714,0.9965,1,0.995,0.83436,0.9965,1,0.995,0.83473,0.71221,0.91083,0.52542,0.94673,0.00143045,0.00143045,0.00143045
45,239.169,0.80591,1.02756,0.54573,0.94111,0.99758,1,0.995,0.82465,0.99758,1,0.995,0.82467,0.74864,1.02045,0.51386,0.95547,0.00142495,0.00142495,0.00142495
46,244.495,0.72324,0.85702,0.51383,0.89688,0.99044,1,0.995,0.82538,0.99044,1,0.995,0.81653,0.77343,0.96159,0.50014,0.96662,0.00141945,0.00141945,0.00141945
47,249.482,0.76133,0.93267,0.54534,0.91421,0.99035,1,0.995,0.8474,0.99035,1,0.995,0.8288,0.73846,0.97508,0.45746,0.97567,0.00141395,0.00141395,0.00141395
48,254.818,0.76202,0.97846,0.52174,0.90328,0.9905,1,0.995,0.86544,0.9905,1,0.995,0.82781,0.71259,0.95267,0.43641,0.96474,0.00140845,0.00140845,0.00140845
49,259.958,0.7534,0.94676,0.51108,0.92484,0.99293,0.99864,0.995,0.82751,0.99293,0.99864,0.995,0.8127,0.82811,0.90493,0.4632,0.98751,0.00140295,0.00140295,0.00140295
50,264.973,0.73062,0.87147,0.51238,0.90041,0.99319,1,0.995,0.84366,0.99319,1,0.995,0.85213,0.74004,0.84152,0.44304,0.94801,0.00139745,0.00139745,0.00139745
51,270.167,0.7509,0.96284,0.5086,0.91833,0.98551,0.9892,0.9949,0.82697,0.98551,0.9892,0.9949,0.8375,0.79332,1.03352,0.44417,0.998,0.00139195,0.00139195,0.00139195
52,275.341,0.7349,0.91815,0.49034,0.9091,0.98253,1,0.995,0.83427,0.98253,1,0.995,0.83071,0.80648,0.99205,0.4467,0.97357,0.00138644,0.00138644,0.00138644
53,280.354,0.70145,0.90808,0.49517,0.91415,0.99045,1,0.995,0.85777,0.99045,1,0.995,0.83766,0.73285,1.05567,0.42687,0.95806,0.00138094,0.00138094,0.00138094
54,285.419,0.6739,0.86693,0.48677,0.8885,0.99619,1,0.995,0.81438,0.99619,1,0.995,0.81153,0.82907,1.07052,0.44704,1.00416,0.00137544,0.00137544,0.00137544
55,290.602,0.72971,0.90259,0.51956,0.90504,0.99312,1,0.995,0.81399,0.99312,1,0.995,0.78303,0.84694,1.10107,0.46733,1.03103,0.00136994,0.00136994,0.00136994
56,295.711,0.68545,0.86899,0.50349,0.88943,0.99043,1,0.995,0.82316,0.99043,1,0.995,0.8093,0.83195,1.04988,0.48128,0.9884,0.00136444,0.00136444,0.00136444
57,300.876,0.69718,0.89574,0.51384,0.90203,0.9896,1,0.995,0.84634,0.9896,1,0.995,0.8347,0.78557,0.94067,0.44548,0.97576,0.00135894,0.00135894,0.00135894
58,306.071,0.70041,0.83027,0.50259,0.8853,0.98715,1,0.995,0.83948,0.98715,1,0.995,0.83838,0.75398,0.90254,0.44225,0.9906,0.00135344,0.00135344,0.00135344
59,311.252,0.72903,0.88427,0.52551,0.91094,0.9974,1,0.995,0.83981,0.9974,1,0.995,0.84063,0.71118,0.97686,0.44954,0.96444,0.00134794,0.00134794,0.00134794
60,316.42,0.73501,0.91392,0.53523,0.91665,0.98936,1,0.995,0.8378,0.98936,1,0.995,0.84449,0.72984,0.88031,0.44247,0.95037,0.00134244,0.00134244,0.00134244
61,321.524,0.73675,0.85657,0.52274,0.89939,0.99262,1,0.995,0.83093,0.99262,1,0.995,0.81388,0.77018,0.8951,0.51446,0.96445,0.00133693,0.00133693,0.00133693
62,326.806,0.71601,0.91268,0.50068,0.89922,0.99742,1,0.995,0.82365,0.99742,1,0.995,0.82978,0.76185,0.91019,0.46938,0.95645,0.00133143,0.00133143,0.00133143
63,332.019,0.77398,0.99602,0.53498,0.91583,0.99365,1,0.995,0.85109,0.99365,1,0.995,0.84783,0.76314,0.85955,0.44574,0.97574,0.00132593,0.00132593,0.00132593
64,337.437,0.72417,0.8961,0.49803,0.90064,0.99076,1,0.995,0.85629,0.99076,1,0.995,0.83696,0.77881,0.89779,0.43174,1.01274,0.00132043,0.00132043,0.00132043
65,342.67,0.70482,0.8533,0.48933,0.89829,0.99459,1,0.995,0.8462,0.99459,1,0.995,0.83256,0.76326,0.97393,0.43273,1.01281,0.00131493,0.00131493,0.00131493
66,347.918,0.68392,0.87053,0.48468,0.89606,0.99433,1,0.995,0.8425,0.99433,1,0.995,0.83373,0.75299,0.91375,0.41808,0.97285,0.00130943,0.00130943,0.00130943
67,353.175,0.66383,0.76832,0.4788,0.89797,0.99718,1,0.995,0.87184,0.99718,1,0.995,0.85029,0.72061,0.89254,0.43807,0.97431,0.00130393,0.00130393,0.00130393
68,358.361,0.66072,0.83713,0.46481,0.87933,0.99438,1,0.995,0.85717,0.99438,1,0.995,0.85022,0.70221,0.95317,0.40757,0.93669,0.00129843,0.00129843,0.00129843
69,363.726,0.65583,0.85734,0.47111,0.88353,0.99303,1,0.995,0.84999,0.99303,1,0.995,0.83069,0.73538,1.08074,0.42704,0.97372,0.00129293,0.00129293,0.00129293
70,368.817,0.67293,0.81024,0.46157,0.91108,0.98716,1,0.995,0.84584,0.98716,1,0.995,0.82221,0.74797,1.13127,0.44194,0.96803,0.00128742,0.00128742,0.00128742
71,374.056,0.72456,0.97613,0.4978,0.9101,0.9934,1,0.995,0.84157,0.9934,1,0.995,0.82498,0.77496,1.04498,0.44993,0.97694,0.00128192,0.00128192,0.00128192
72,379.333,0.70377,0.87526,0.4975,0.89694,0.99627,1,0.995,0.85254,0.99627,1,0.995,0.84984,0.69844,0.83677,0.43994,0.93472,0.00127642,0.00127642,0.00127642
73,384.872,0.65508,0.79497,0.46009,0.89303,0.99421,1,0.995,0.8718,0.99421,1,0.995,0.85235,0.64427,0.8615,0.40702,0.91567,0.00127092,0.00127092,0.00127092
74,390.083,0.67106,0.82632,0.46084,0.87665,0.99341,1,0.995,0.85803,0.99341,1,0.995,0.84812,0.73328,0.84294,0.42458,0.97622,0.00126542,0.00126542,0.00126542
75,395.325,0.63464,0.80601,0.45751,0.86673,0.97885,1,0.995,0.83929,0.97885,1,0.995,0.81973,0.76252,1.07791,0.4537,0.98524,0.00125992,0.00125992,0.00125992
76,400.502,0.63901,0.76916,0.45946,0.87695,0.97532,0.99242,0.995,0.86735,0.97532,0.99242,0.995,0.82691,0.66724,0.97949,0.46219,0.93638,0.00125442,0.00125442,0.00125442
77,405.83,0.63129,0.74322,0.44724,0.87509,0.99102,1,0.995,0.86089,0.99102,1,0.995,0.83284,0.74558,0.90248,0.44313,0.98578,0.00124892,0.00124892,0.00124892
78,411.121,0.65628,0.79187,0.44211,0.88538,0.99436,1,0.995,0.87095,0.99436,1,0.995,0.85431,0.68682,0.83612,0.39084,0.95195,0.00124342,0.00124342,0.00124342
79,416.398,0.64966,0.81488,0.46078,0.86557,0.99413,1,0.995,0.87122,0.99413,1,0.995,0.85032,0.75823,0.89395,0.40098,0.97626,0.00123791,0.00123791,0.00123791
80,421.657,0.61412,0.77172,0.42948,0.86361,0.99505,1,0.995,0.87823,0.99505,1,0.995,0.85834,0.6791,0.85282,0.39789,0.94438,0.00123241,0.00123241,0.00123241
81,426.96,0.68353,0.84504,0.45131,0.89526,0.99491,1,0.995,0.87328,0.99491,1,0.995,0.86827,0.7185,0.85205,0.40474,0.95508,0.00122691,0.00122691,0.00122691
82,432.095,0.6348,0.77363,0.44959,0.87396,0.99508,1,0.995,0.86327,0.99508,1,0.995,0.85124,0.68771,0.82982,0.39057,0.95025,0.00122141,0.00122141,0.00122141
83,437.467,0.63077,0.70198,0.43378,0.87426,0.99418,1,0.995,0.86215,0.99418,1,0.995,0.84031,0.70657,0.82652,0.39245,0.96724,0.00121591,0.00121591,0.00121591
84,442.682,0.61037,0.79178,0.432,0.88116,0.99424,1,0.995,0.87179,0.99424,1,0.995,0.84761,0.71515,0.8164,0.41519,0.97225,0.00121041,0.00121041,0.00121041
85,447.988,0.61954,0.80007,0.43683,0.88195,0.98068,1,0.995,0.85343,0.98068,1,0.995,0.84435,0.74484,0.86025,0.41798,0.98815,0.00120491,0.00120491,0.00120491
86,453.15,0.62548,0.75218,0.43297,0.87389,0.98818,1,0.995,0.87533,0.98818,1,0.995,0.86289,0.72035,0.81569,0.39443,0.97913,0.00119941,0.00119941,0.00119941
87,458.442,0.64531,0.79033,0.44617,0.881,0.9949,1,0.995,0.86245,0.9949,1,0.995,0.85502,0.73748,0.80094,0.40808,0.97409,0.00119391,0.00119391,0.00119391
88,463.674,0.61451,0.84069,0.44403,0.86373,0.99453,1,0.995,0.87854,0.99453,1,0.995,0.8681,0.6729,0.8825,0.39618,0.93785,0.0011884,0.0011884,0.0011884
89,469.08,0.6315,0.77062,0.42373,0.86776,0.99455,1,0.995,0.88136,0.99455,1,0.995,0.86868,0.67867,0.83616,0.4369,0.94254,0.0011829,0.0011829,0.0011829
90,474.482,0.65058,0.79957,0.44085,0.89705,0.99505,1,0.995,0.89177,0.99505,1,0.995,0.8623,0.62325,0.94342,0.4066,0.93856,0.0011774,0.0011774,0.0011774
91,479.797,0.63775,0.74551,0.42249,0.88757,0.99458,1,0.995,0.87375,0.99458,1,0.995,0.85428,0.67895,0.91662,0.40212,0.94479,0.0011719,0.0011719,0.0011719
92,485.023,0.63146,0.77677,0.43021,0.86842,0.99409,1,0.995,0.87648,0.99409,1,0.995,0.86347,0.64224,0.7897,0.39954,0.93311,0.0011664,0.0011664,0.0011664
93,490.317,0.62433,0.83097,0.42346,0.88159,0.99384,1,0.995,0.86494,0.99384,1,0.995,0.84984,0.70255,0.86135,0.42212,0.97566,0.0011609,0.0011609,0.0011609
94,495.573,0.67633,0.8442,0.44755,0.89981,0.9945,1,0.995,0.87028,0.9945,1,0.995,0.85778,0.68857,0.85661,0.39679,0.95713,0.0011554,0.0011554,0.0011554
95,500.888,0.57474,0.75362,0.4194,0.86828,0.9961,1,0.995,0.85698,0.9961,1,0.995,0.85987,0.7486,0.95384,0.42548,0.99623,0.0011499,0.0011499,0.0011499
96,506.129,0.62652,0.78595,0.4456,0.87168,0.99488,1,0.995,0.86542,0.99488,1,0.995,0.85227,0.67712,0.94905,0.40631,0.95342,0.0011444,0.0011444,0.0011444
97,511.327,0.63179,0.77705,0.43211,0.8829,0.99563,1,0.995,0.85437,0.99563,1,0.995,0.84474,0.72022,0.92232,0.41759,0.96131,0.00113889,0.00113889,0.00113889
98,516.552,0.58026,0.66038,0.41066,0.86585,0.99622,1,0.995,0.86872,0.99622,1,0.995,0.85506,0.70462,0.82463,0.39713,0.96167,0.00113339,0.00113339,0.00113339
99,521.815,0.64997,0.75084,0.43293,0.89069,0.99671,1,0.995,0.88231,0.99671,1,0.995,0.85063,0.68291,0.76659,0.39137,0.95325,0.00112789,0.00112789,0.00112789
100,527.195,0.56273,0.68325,0.39644,0.86209,0.99224,1,0.995,0.85496,0.99224,1,0.995,0.84949,0.73135,0.79563,0.41778,0.96495,0.00112239,0.00112239,0.00112239
101,532.352,0.5879,0.71061,0.41789,0.86313,0.99447,1,0.995,0.87737,0.99447,1,0.995,0.86623,0.70727,0.8049,0.3989,0.96648,0.00111689,0.00111689,0.00111689
102,538.043,0.62305,0.7514,0.4338,0.87385,0.99401,1,0.995,0.87946,0.99401,1,0.995,0.86115,0.66674,0.75153,0.3756,0.93757,0.00111139,0.00111139,0.00111139
103,543.279,0.60913,0.72687,0.4247,0.88186,0.99488,1,0.995,0.87974,0.99488,1,0.995,0.85641,0.69743,0.8135,0.3954,0.94723,0.00110589,0.00110589,0.00110589
104,548.473,0.58477,0.71654,0.40995,0.87378,0.99511,1,0.995,0.88619,0.99511,1,0.995,0.84713,0.68896,0.89683,0.37862,0.96097,0.00110039,0.00110039,0.00110039
105,553.911,0.58089,0.73405,0.40595,0.85134,0.99389,1,0.995,0.87096,0.99389,1,0.995,0.86386,0.72051,0.83706,0.39979,0.98758,0.00109489,0.00109489,0.00109489
106,559.127,0.54173,0.70588,0.38038,0.85502,0.99467,1,0.995,0.85787,0.99467,1,0.995,0.86395,0.72144,0.86483,0.38218,0.98634,0.00108938,0.00108938,0.00108938
107,564.855,0.61653,0.74577,0.41381,0.87573,0.99395,1,0.995,0.87918,0.99395,1,0.995,0.86061,0.68575,0.97296,0.38306,0.94902,0.00108388,0.00108388,0.00108388
108,570.308,0.56281,0.70606,0.39246,0.85888,0.99435,1,0.995,0.87922,0.99435,1,0.995,0.85233,0.68518,0.829,0.38185,0.95596,0.00107838,0.00107838,0.00107838
109,575.797,0.55097,0.70293,0.38146,0.85204,0.99377,1,0.995,0.88916,0.99377,1,0.995,0.86972,0.66214,0.77616,0.37744,0.92242,0.00107288,0.00107288,0.00107288
110,581.506,0.57171,0.75,0.39654,0.87087,0.99575,1,0.995,0.88554,0.99575,1,0.995,0.84609,0.66283,0.8405,0.39625,0.93903,0.00106738,0.00106738,0.00106738
111,587.049,0.62425,0.7379,0.41747,0.8776,0.99567,1,0.995,0.89118,0.99567,1,0.995,0.84926,0.69656,0.86436,0.38986,0.96314,0.00106188,0.00106188,0.00106188
112,592.34,0.57105,0.69219,0.39979,0.86715,0.99488,1,0.995,0.86723,0.99488,1,0.995,0.85933,0.75564,0.84331,0.39788,0.96726,0.00105638,0.00105638,0.00105638
113,597.766,0.55033,0.7139,0.38019,0.86127,0.99606,1,0.995,0.87805,0.99606,1,0.995,0.8706,0.66285,0.80533,0.36225,0.94513,0.00105088,0.00105088,0.00105088
114,603.251,0.5978,0.68799,0.39769,0.86954,0.99453,1,0.995,0.87421,0.99453,1,0.995,0.86046,0.69542,0.85256,0.38247,0.94641,0.00104538,0.00104538,0.00104538
115,608.596,0.55591,0.6815,0.38332,0.85953,0.99452,1,0.995,0.88141,0.99452,1,0.995,0.8704,0.71423,0.85924,0.38092,0.96684,0.00103987,0.00103987,0.00103987
116,614.12,0.57314,0.69352,0.39665,0.86429,0.99481,1,0.995,0.88725,0.99481,1,0.995,0.88603,0.64345,0.75033,0.36502,0.91813,0.00103437,0.00103437,0.00103437
117,619.43,0.55196,0.69754,0.38521,0.86177,0.99057,1,0.995,0.89529,0.99057,1,0.995,0.86747,0.61292,0.74692,0.36288,0.89857,0.00102887,0.00102887,0.00102887
118,624.833,0.5875,0.748,0.39721,0.87465,0.99326,1,0.995,0.90249,0.99326,1,0.995,0.87774,0.61188,0.69654,0.36125,0.8908,0.00102337,0.00102337,0.00102337
119,630.128,0.56157,0.66827,0.38828,0.86452,0.99514,1,0.995,0.89799,0.99514,1,0.995,0.86061,0.62965,0.7437,0.36867,0.90442,0.00101787,0.00101787,0.00101787
120,635.731,0.55887,0.67908,0.38757,0.85251,0.99501,1,0.995,0.87232,0.99501,1,0.995,0.86081,0.682,0.72975,0.38182,0.93164,0.00101237,0.00101237,0.00101237
121,641.188,0.56656,0.69893,0.3869,0.85613,0.99549,1,0.995,0.87893,0.99549,1,0.995,0.85544,0.63044,0.78846,0.37917,0.92015,0.00100687,0.00100687,0.00100687
122,646.615,0.55654,0.67334,0.39163,0.87382,0.9946,1,0.995,0.89234,0.9946,1,0.995,0.86827,0.58328,0.69393,0.34753,0.88994,0.00100137,0.00100137,0.00100137
123,652.046,0.53364,0.69042,0.38181,0.85798,0.99516,1,0.995,0.88411,0.99516,1,0.995,0.86361,0.60118,0.72535,0.36504,0.90369,0.000995866,0.000995866,0.000995866
124,657.407,0.57136,0.68552,0.39727,0.86676,0.99509,1,0.995,0.89922,0.99509,1,0.995,0.8743,0.60844,0.72622,0.3711,0.89917,0.000990365,0.000990365,0.000990365
125,662.827,0.53792,0.68402,0.37899,0.86407,0.99482,1,0.995,0.87898,0.99482,1,0.995,0.85733,0.63884,0.76616,0.3728,0.91686,0.000984864,0.000984864,0.000984864
126,668.262,0.5641,0.724,0.37625,0.86477,0.99588,1,0.995,0.87754,0.99588,1,0.995,0.84743,0.64736,0.74459,0.36851,0.93494,0.000979362,0.000979362,0.000979362
127,673.663,0.5218,0.62612,0.3689,0.847,0.99499,1,0.995,0.89697,0.99499,1,0.995,0.85901,0.59472,0.76097,0.3402,0.91599,0.000973861,0.000973861,0.000973861
128,678.997,0.61396,0.7327,0.4119,0.87361,0.99342,1,0.995,0.90576,0.99342,1,0.995,0.8674,0.56147,0.69086,0.35381,0.89356,0.00096836,0.00096836,0.00096836
129,684.436,0.55129,0.63581,0.3831,0.86686,0.99469,1,0.995,0.90724,0.99469,1,0.995,0.87028,0.57886,0.7193,0.35268,0.89963,0.000962859,0.000962859,0.000962859
130,690.02,0.57579,0.7786,0.39125,0.86039,0.99459,1,0.995,0.90349,0.99459,1,0.995,0.85948,0.58495,0.70462,0.35658,0.89589,0.000957358,0.000957358,0.000957358
131,695.409,0.55175,0.63877,0.38089,0.8496,0.99465,1,0.995,0.9048,0.99465,1,0.995,0.86414,0.58479,0.72871,0.33358,0.9016,0.000951857,0.000951857,0.000951857
132,700.779,0.53292,0.66815,0.36232,0.85647,0.99441,1,0.995,0.90112,0.99441,1,0.995,0.8739,0.57139,0.76905,0.34321,0.89793,0.000946356,0.000946356,0.000946356
133,706.088,0.52971,0.67667,0.37076,0.84711,0.99421,1,0.995,0.8861,0.99421,1,0.995,0.87038,0.61126,0.76715,0.34565,0.91473,0.000940855,0.000940855,0.000940855
134,711.396,0.55495,0.65569,0.38741,0.8597,0.99469,1,0.995,0.89839,0.99469,1,0.995,0.85582,0.62879,0.78087,0.34259,0.92826,0.000935354,0.000935354,0.000935354
135,716.72,0.51851,0.65506,0.3646,0.84691,0.9954,1,0.995,0.88923,0.9954,1,0.995,0.87141,0.60447,0.83112,0.32311,0.913,0.000929853,0.000929853,0.000929853
136,722.177,0.52204,0.68558,0.35665,0.84957,0.99659,1,0.995,0.89051,0.99659,1,0.995,0.8599,0.58556,0.76319,0.32944,0.90156,0.000924352,0.000924352,0.000924352
137,727.528,0.51469,0.64797,0.36981,0.83669,0.99753,1,0.995,0.89874,0.99753,1,0.995,0.86123,0.59365,0.73158,0.33563,0.90639,0.00091885,0.00091885,0.00091885
138,732.932,0.52327,0.67323,0.36245,0.85007,0.99731,1,0.995,0.90419,0.99731,1,0.995,0.86514,0.60521,0.78089,0.35259,0.9087,0.000913349,0.000913349,0.000913349
139,738.354,0.52354,0.65763,0.36049,0.86694,0.99704,1,0.995,0.89891,0.99704,1,0.995,0.87008,0.63036,0.82637,0.37676,0.92361,0.000907848,0.000907848,0.000907848
140,743.815,0.54805,0.70474,0.37046,0.85327,0.99233,1,0.995,0.89737,0.99233,1,0.995,0.86733,0.6306,0.78699,0.3345,0.92297,0.000902347,0.000902347,0.000902347
